clue,exp,len
26 FROG Jumper Roger needed in misty conditions (4)," R (roger, radio comms abbreviation) in FOG (misty conditions) – R is for ‘roger’ meaning received or understood, not the letter R in the phonetic alphabet which is usually Romeo ",179
"1 DOWN BOW As a player, stroke something soft, then accept the applause (4-3)", A charade of DOWN (‘something soft’) plus BOW (‘accept the applause’). ,72
"5 BEARDED Hairy, hairy thing stopped to pluck third of hairs (7)"," A charade of BEAR (‘hairy thing’) plus D[i]ED (‘stopped’) minus I (‘to pluck third of haIrs’) 9 SIGMA Greek character writing name (Martin?) backwards, minimum of Greek in it (5) An envelope (‘in it’) of G (‘minimum of Greek’) in SIMA, a reversal (‘backwards’) of AMIS (‘Martin?’, son of KIngsley). ",300
"10 OESTROGEN Hormone required, or one gets high (9)", An anagram (‘high’) of ‘or one gets’. ,39
"11  See 24 12  See 2 14 DISBURSEMENT Partner having left, really in debt, sums wasted, money spent! (12)", An anagram (‘wasted’) of ‘re[ally] in debt sums’ minus ALLY (‘partner having left’). ,86
"18 PRAWN CRACKER One so puffed up right to punch man with beauty (5,7)", An envelope (‘to punch’) of R (‘right’) in PAWN (‘man’ in chess) plus CRACKER (‘beauty’). ,91
21 ROTA Blight a schedule (4), A charade of ROT (‘blight’) plus ‘a’. ,39
"22 LEAP SECOND Spring back for a little extra time (4,6)", Cryptic definition. ,21
"25 TEA LEAVES Duck on edge of roof remains for the pot? (3,6)", A charade of TEAL (‘duck’) plus EAVES (‘edge of roof’). ,57
"26 AMBER Though not dawning, shepherd’s warning? (5)", [l]AMBER (‘shepherd’) minus its first letter (‘not dawning’). ,63
"27 STIFFEN Set well back, marsh east of Senegalese capital (7)"," A charade of S (‘Senegalese capital’) plus TIF, a reversal (‘back’) of FIT (‘well’) plus FEN (‘marsh’). ",105
28 OVERFED Retired female minister into dictionary is stuffed! (7)," An envelope (‘into’) of VERF, a reversal (‘retired’) of F (‘female’) plus REV (‘minister’) in OED (‘dictionary’). Down ",120
1 DISOWN Ignore broadcast amid racket (6)," An envelope (‘amid’) of SOW (‘broadcast’) in DIN (‘racket’). 2, ",65
"12 WIGGLE ROOM  False hair and artificial leg, Othello turns up for play! (6,4)"," A charade of WIG (‘false hair’) plus GLE, an anagram (‘artificial’) of ‘leg’ plus ROOM, a reversal (‘turns up’) of MOOR (‘Othello’). To be pedantic, Othello is not the only Moor – but perhaps the most famous – and the light in which that part of the answer resides is across, which makes the ‘up’ questionable. However, the surface and cryptic definition are too good to make me very picky. ",392
3 BRAZILIANS Nationals Blessed and May catching Minnelli up (10)," An envelope (‘catching’) of AZIL, a reversal (‘up’) of LIZA (‘Minelli’) in BRIANS (Brian ‘Blessed’ and Brian ‘May’). ",118
4 WRONG Country not always upset over leadership in government? No! (5)," A charade of WRON, a reversal (‘over’) of NORW[ay] (‘country’) minus AY (‘not always’) plus G (‘leadership in Government’). ",125
5 BISHOPRIC See company of writers cornering market in Irish (9), A double envelope (‘cornering’ and ‘in’) of SHOP (‘market’) in IR (‘Irish’) in BIC (‘company of writers’). ,108
6 AFRO A short jumper in style going over head? (4), A charade of ‘a’ plus FRO[g] (‘jumper’) minus its last letter (‘short’). ,74
"7 DO-GOODER Despised philanthropist has to improve, when grammatically failing? (2-6)"," ‘Improve’ would be DO BETTER, of which the answer is an ungrammatical variant. ",80
8 DYNAMITE Brilliantin sticks? (8), Definition and cryptic allusion. ,34
13 DECELERATE Slow eel reacted when tickled (10), An anagram (‘when tickled’) of ‘eel reacted’. ,47
"15 BURGER VAN Meals on wheels serving maggot up with raven porridge (6,3)"," A charade of BURG, a reversal (‘up’) of GRUB (‘maggot’) plus ERVAN, an anagram (‘porridge’) of ‘raven’. A splendidly ludicrous surface. ",137
"16 OPERATES Essential to Knesset, a report that’s written up works (8)", A hidden (‘essential to’) reversed (‘written up’) answer in ‘KnesSET A REPOrt’. ,81
"17 CASTRATI Old singers assigned parts, then deserter given one (8)", A charade of CAST (‘assigned parts’) plus RAT (‘deserter’) plus I (‘one’). ,76
"19 ROSBIF Englishman in Normandy, say, can’t be trusted with gold after uprising (6)", A reversal (‘after uprising’) of FIBS (‘can’t be trusted’) plus OR (‘gold’). ,78
20 ADORED Trouble over cardinal being worshipped (6), A charade of ADO (‘trouble’) plus RED (‘cardinal’). ,53
"23 PESTO Slug, say, with duck sauce (5)"," A charade of PEST (‘slug, say’) plus O (‘duck’). 24, ",54
"1 SPARTACUS Primarily servile role taken by Bill, American slave (9)", s{ervile} part ac. US ,23
9 RINGLET Bit of hair in phone — hindrance (7), ring [= phone]let [= hindrance] ,33
10 MUSTANG Horse ‘as to be executed (7), “must hang” said dropping the h ,33
11 DAHL Author had set about novel finally (4)," (had)* {nove}l 12/14 BOOTS ON THE GROUND Men in action in Old Trafford pharmacy? (5,2,3,6) ‘Old Trafford pharmacy’ could be regarded as Boots the chemist on the Old Trafford ground — this explains the origin of the term ",221
15 REGIONAL Territorial lion bursting with rage (8), (lion rage)* ,14
18 PROBABLE Infant only briefly to be kept by poor labourer? It’s likely (8)," pro(bab{y})le — the word ‘labourer’ made me think of an agricultural labourer, not really for any good reason, so I was unnecessarily doubtful about ‘prole’ ",158
"19 DESPOT Remove blemish, as you might think, from nasty ruler? (6)"," de-spot, to remove the spot from; not original for me, so almost certainly not original for Quixote ",101
21 PROFOUNDER No amateur person starting an organisation could be more sincere (10), pro founder [= person starting an organisation] ,49
22 OSLO City that’s old and in no hurry for the most part (4), o slo{w} ,10
24 ELITISM Smile wryly about the thing that characterises some snobs? (7), (Smile)* round it — ‘that’ a demonstrative pronoun ,52
25 ARIZONA Unknown character performing in operatic song somewhere in America (7), ari(z on)a ,12
"26 TWEENAGER Youngster went, eager to have a change of direction (9)", (went eager)* Down ,20
1 SILK Society type in fine material (4), s ilk ,7
2 AUTHOR A superior god seen as creator (6), a U Thor ,10
3 TOMATOES Male piggies eating ace food items (8), Tom (A)toes ,13
"4 CUSTOMISED Specially-made domestic screws, useless for insertion (10)", (domestic)* round u/s — the anagram indicated by the verb ‘screws’ ,68
"5 STARTING PISTOL It may help to get sporting event off with a bang (8,6)", CD ,4
"6 TRADE GAP See servant dash up to provide a bit of business information (5,3)", (page dart)rev. ,17
7 ANTHROPOLOGIST Scientist‘s introduction to rare work included by one making literary selection (14), anth(r{are} op)ologist ,24
"8 AGUE Complaint from a visitor, not good person (4)", a gue{st} ,11
13 ANTAGONISE A son eating badly generates anger (10), (A son eating)* — ‘anger’ a verb ,34
16 LITTORAL Winding trail to lake in sandy area? (8), (trail to l)* ,15
17 CLANSMAN Member of tribe maybe sweeps English off isle (8), cl{E}ans Man — as in IOM ,26
20 PENANG State measure that brings pain all around (6), p(en)ang ,10
21 PHEW Exclamation of relief not many heard (4), “few” ,7
9 ISOHEL Helios’ hot line? (6)," / anag, i.e. ‘hot’, of HELIOS, ‘hot’ also doing duty as part of the definition? 11 SOY SAUCE Dressing thus, holidaymakers essentially cause riots (8, two words) / SO (thus) + Y (middle letter, or essence, of holidaYmakers) + SAUCE (anag, i.e. riots, of CAUSE) ",261
12 GHOSTS Growth hormone that’s around back street haunts (6)," / GH (growth hormone) + OS (that, around) + TS (ST, street, back) 13 i[KO]n LESS The French should firstly lower ikon estimation (4) / LES (the, plural, in French) + S first letter of Should) ",193
15 GOOSE One changing direction after work’s silly (5)," / GO (work) + OSE (ONE, changing North to South) ",50
16 DIPTERA Stupid drip ate flies (7)," / anag, i.e. stupid, of DRIP ATE 18 (LA)tent DRY ROT Tent degeneration back to initially ruin your day (6, two words) / TO + R (ruin, initially) + YR (your) + D (day) – all back 19 (IM)proves ROSIN This proves violin’s sound is retrospectively taken from medley of Rossini (5) / anag, i.e. ‘medley’, of ROS(SI)NI – without SI, or IS, retrospectively ",351
20 NISEI Immigrant’s child is not one-time East Indian (5)," / NIS (obsolete for ‘is not’) + EI (East Indian) 22 bu(IL)t THOLOS Tomb but with dome allowing American belated praise (6) / THO (US spelling of ‘though’, allowing for) + LOS (obsolete for praise) ",198
25 OUTRATE Extravagant hedging to offer higher return (7)," / OUTR_E (extravagant) around (hedging) AT (to) 27 s[HA]lot NICHE Delightful to eat hot shallot (5) / NIC_E (delightful) around (eating) H (hot) 28 t(UD)or ROSY Tops to rise over seventy yards, like a tor? (4) / first letters, tops, of ‘Rise Over Seventy Yards’ ",263
30 FABLER Liar visiting ineffable rogue (6)," / hidden word, i.e. visiting, in ‘inefFABLE Rogue’ 31 f[LO]or SNAKEPIT Twin Peaks involved with leaving hospital floor disturbed (8) / anag, i.e. involved, of T(W)IN PEAKS, leaving out W – with 32 h[UI]as INTERN One who huias place at school with old aquatic bird (6) / IN (with, obsolete?) + TERN (aquatic bird) ",314
33 ACTA Perform advanced proceedings (4)," / ACT (perform) + A (advanced) Down Clue No Modification [removed] / (added) Solution Clue (definition underlined, modified word in bold) / Logic/Parsing ",155
1 INDOOR Not being outside fashionable party circuit (6)," / IN (fashionable) + DO (party) + OR (computing/electronics – type of circuit) 2 [SM]out LISTERIA Bacterium giving smout encephalitis materialises mutated without same components (8) / anag, i.e. mutated, of (M)ATERI(A)LIS(E)(S) without letters (components) of S A M E 3 men[US] EROS God matching women with menus, perhaps, of bitter vetch sandwiches (4) / ER_S (bitter vetch) around (sandwiching) O (of) 4 per(SO)n ESSE Existence of pern in Eastern Sweden and Southern Spain (4) / E (Eastern) + S (Sweden) + S (Southern) + E (Espana, Spain) ",543
5 ROAST Nothing stopping return of Russian leader Peter Pan? (5)," / R_AST (TSA_R (Russian leader, Peter, returned) around (stopped by) O (nothing) 6 alle(RG)y RHUSES No. 10 shortly to exploit singular plants whose fruits kill in alley (6) / RH (Rh, rhodium, see clue number 10!) + USE (exploit) + S (singular) ",245
8 GASSY Verbose Byzantine sayings lacking in content (5)," / anag, i.e. Byzantine, of SAY(IN)GS, without IN 10 hu[SK]ed RHODIUM Defective humidor element forming rose-husked salts (7) / anag, i.e. defective, of HUMIDOR 13 b(YG)one LITHE Attend to bone fragment in Israeli theatre (5) / hidden word, i.e. fragment, in ‘IsraeLI THEatre’ ",277
14 IRISHER Is her Ivor on vacation before Clare’s man maybe? (7)," / IR (IvoR vacated) before IS HER 16 [EO]an DOTTY Eoan epithet for eccentric starts to day or to tomorrow and yesterday (5) / first letters, i.e. starts to, ‘Day Or To Tomorrow and Yesterday’ ",193
17 PRONATOR Forearm muscle almost lying anterior to radius (8), / PRON(E) (almost lying) + A (anterior) + TO + R (radius) ,59
21 STRATA Beds rampant hussy in South Australia (6)," / S_A (South Australia) around TRAT (TART, hussy, rampant, or rising) 23 bo(RG)os LIBRA In Rome did boos welcome this necessary book by artist? (5) / LIB (Latin, liber, book) + RA (artist, Royal Academician) ",209
"24 OCLOCK According to timer, overcharge twice, pocketing pound then krone (6)"," / OC_OC (overcharge, twice) around (pocketing) L (pound), then K (krone) ",74
26 ROKER Ray’s new co-worker abandoning Alderney perhaps (5)," / anag, i.e. new, of (CO-W)ORKER, (without COW, or Alderney, perhaps) 29 slav(ES) SERF One of the modified Slav climbing refreshment bottles (4) / hidden, reversed word, i.e. ‘climbing’ and ‘bottles’, in ‘reFREShment’ ",219
5 DRAGON Fabulous creature like a transvestite? (6), DRAG ON. A simple charade to get us started. ,46
6 TARIFF Endless traffic problem leads to toll (6), *TRAFFI(c). I don’t particularly like “problem” as an anagram indicator. ,74
9 GRAPES Perhaps gorillas eat less fruit (6)," GR(eat) APES. Difficult to see straightaway, perhaps because of the difference in pronunciation. However, does “eat less” really mean “remove eat”? ",149
10 HALLWARD Entrance with drawback? (8), HALL WARD (draw rev). The first of the themed characters. ,59
11 VANE Captured by CCTV — a neutrino! (4), Hidden in “CCTV a neutrino”. Another themed character. ,56
12 PERMISSION Licence for each business (10), PER MISSION. Another straightforward charade. ,47
13 PLUPERFECTS “Tenses up pecs” left Rita’s head giddy! (11), *(UP PECS LEFT R(ita)). ,25
"18 OSCAR WILDE O, much wit, then led astray? (5,5)"," OSCAR (phonetic alphabet) WI(t) *LED. Although a brilliant & lit, this was unfortunately a write-in, given the help from the introduction that we were looking for a writer. ",174
21  See 5 down 22 NOCTURNE Change key after party rejected music (8), CON(rev) TURN E. ,18
"23 GROUND Arsenal’s French striker misses one, takes new position (6)"," (Olivier) G(i)ROU(N)D. As somebody commented on last week’s blog, to solve this clue you need to know (or be able to discover) the name of Arsenal’s French striker. It was clearly signposted, so there’s no unfairness, but opinions will differ as to whether it’s appropriate. ",276
24 TONGUE Accent disguises government’s posh language … (6), An envelope (“disguises”) of G U in TONE. ,43
25 WOTTON … with books by the hundred (6), W(ith) OT TON.  The ellipsis helps to disguise the fact that this is another of the themed answers. Down ,106
1 CAMPBELL Soup maker? (8), A general knowledge clue for the next of the themed answers. ,62
2 GOSSIP Penny is very good to counter rumour (6), P IS SO G(ood) (all rev). ,27
3 CALLTIME Stop talking on the phone? (8), A very economical charade of CALL TIME. ,41
4 TISWAS It’s funny having looked over children’s TV programme (6)," *ITS SAW(rev). 5,",18
"21 DORIAN GRAY Worshipping a lower light (6,4)"," ADORING (with the A dropping – it’s a down clue – from the top to near the bottom, so lower) RAY. ",99
