clue,exp,len
6 RETSINA Temperature wrong in most of actual wine (7), An envelope (‘in’) of T (‘temperature’) plus SIN (‘wrong’) in REA[l] (‘actual’) minus its last letter (‘most of’). ,116
7 SEVENTEEN Number watched gripping episode (9), An envelope (‘gripping’) of EVENT (‘episode’) in SEEN (‘watched’). ,68
"8 NESTLE Edges of notice, somewhat loose, curl up (6)", Outer letters (‘edges’) of ‘NoticE SomewhaT LoosE‘. ,53
11 COWARDLINESS Mock actor’s words about struggle with singular lack of courage (12)," A charade of COWARD, an envelope (‘about’) of WAR (‘struggle’) in COD (‘mock’) plus LINES (‘actor’s words’); plus S (‘singular’). ",131
15 YARDSTICK Standard criticism after cart overturned (9)," A charade of YARD, a reversal (‘overturned’) of DRAY (‘cart’) plus STICK (‘criticism’). ",89
"16 THROTTLE Device controlling engine’s power in time, hot and dry in part (8)"," A charade of T (‘time’) plus H (‘hot’) plus ROTTLE, an envelope (‘in’) of TT (teetotal, ‘dry’) in ROLE (‘part’). ",114
"18 OPINION Work, fashionable one concerning belief (7)", A charade of OP (‘work’) plus IN (‘fashionable’) plus I (‘one’) plus ON (‘concerning’). ,89
19 RANCOUR Conducted tribunal without ending bitterness (7), A charade of RAN (‘conducted’) plus COUR[t] (‘tribunal’) minus its last letter (‘without ending’). ,100
"20 ADROIT Run into trouble, then appeal? That’s clever (6)"," A charade of ADRO, an envelope (‘into’) of R (‘run’) in ADO (‘trouble’) plus IT (‘appeal’, as in Clara Bow, the It girl). ",123
"1 PROSAIC Pedestrian is for it, I see (7)", PRO + SA + I C. ,17
"5 GLANCED  Poking prostate, perhaps, the Church had a look (7)", CE + GLAND. ,13
"9 UNUTTERABLE  A turbulent, catastrophic life ultimately too much to explain (11)", (A TURBULENT)* + [lif]E. ,26
"10 TUM Corporation tax unwarranted methinks, initially (3)", Initial letters of T[ax] U[nwarranted] M[ethinks]. ,52
"11 MUESLI Breakfast – inspiration in general, might you say? (6)"," Homophone of “muse lee”. As in General Lee, the guy from crosswords. ",70
"12 DRAIN  Fall onto bed finally, as weary (5)", [be]D + RAIN. ,15
"15 HONESTY  Saint punching angel, the recommended policy? (7)", ST in HONEY. “Angel” and “honey” as terms of endearment here. ,63
"16 SINLESS Good to get out more then, after a touch of solitude (7)", S[olituce] + IN LESS. ,23
"17 MAE WEST  Support outstanding female actress (3,4)", EWE in MAST. ,14
19 ALEWIFE Fish‘s bitter partner (7), ALE + WIFE. ,13
20 POINT Matter at home filling sink (5), IN in POT. ,12
"21 IN TIME Keeping rhythm, eventually (2,4)", Two definitions. ,18
24 ELI Priest the typical rabbi backs (3), Last letters of [th]E [typica]L [rabb]I. ,42
"25 MAGIC BULLET  Ugly cut hampering big cat, almost desperate for perfect cure (5,6)", (BIG CA[t])* in MULLET. ,25
"27 ETERNAL Enduring bird in duck, dropping head (7)", TERN in [t]EAL. Down ,22
1 PLUM Pick fruit (4), Two definitions. ,18
2 ONUS Duty in paper round to turn up (4), (O + SUN)<. ,13
"3 ARTHUR’S SEAT  Day on the water in craft, to reach peak in Scotland (7,4)"," (THURS + SEA) in ART. That big hill in Edinburgh. Went up there a few times as a student, typically after a pint or two of McEwan’s 80/- Ale too many. ",152
4 CURTSEY  Short lift certainly in slight bend (7), CURT + SEY<. ,14
"5 GUBBINS  Food not right, throws away rubbish (7)", G[r]UB + BINS. ,16
6 AVE Prayer kept up by the Vatican (3), Hidden and reversed in [th]E VA[tican]. ,41
"7 COTTAGE PIE  Stuffing mushroom too much, a gargantuan starter, that is, for dish (7,3)", ((OTT + A + G[argantuan]) stuffing CEP) + IE. ,47
"8 DIMINISHED Cut, little girl fixed bandages (10)"," Took a while to see it, but it’s MINI-SHE in DID. ",51
"12 DANGER MOUSE  Put out about an agent causing disorder, spy screened (6,5)", (AN + GERM) in DOUSE. ,23
"13 THE MUPPETS Animal with others, those commonly happy hamsters, say? (3,7)", THEM + UP + PETS. 14/,22
"19 INDEFINITE ARTICLE Possibly an electrified train, not having run off the rails, getting in earlier (10,7)", IN + (ELECTRIFIED T[r]AIN)*. ,30
"18 TRIGGER  Astride horse, judge set off (7)", GG in TRIER. 22/,17
"26 ALAN SHEARER  Lazy Arsenal about to pick up old footballer (4,7)", HEAR in ARSENAL*. ,19
"23 ET AL  Every other character into meatballs – and the rest (2,2)", Alternating letters in [m]E[a]T[b]A[l]L[s]. ,45
1. WASH-WIPE Screen cleaner we’ll install like a flailing whip (8),"AS (like) + WHIP* in WE. The redundant “a” seemed a minor blemish, but I suppose SHWI is “a flailing whip” ",107
7. BUMF Dud leader in financial paper (4),"BUM (dud) + F – originally meaning toilet paper, from “bum-fodder”, later a derogatory term for official documents ",115
10. HEPAR Former compound in the parade-ground (5),Hidden in tHE PARade-ground ,28
"11. GABELLE Salt tax grand, a beauty (7)","G A BELLE 12. ÉOLIENNE Fine dress material: eastern one’s about right (8)LIEN in E ONE – a light silk material, from the same Greek origin as “aeolian”. ",153
14. FLIES Players may look up to these old coaches (5),Double definition – flies in the theatre (players = actors) and fly=a horse drawn cart ,87
15. SKART Seabird follows way back after dropping cod’s head (5),Reverse of TRACKS (follows way) less C ,39
"17. RAMILIE Old-style wig, international line in China grass (7)",I L in RAMIE (plant known as China Grass) ,42
"18. STUTTERER Hush preceding absolute monarch, one finding speech difficult (9)","ST (hush!) + UTTER (absolute) ER 20. RESTROOMS Enthusiasm in traveller section – they have their own loos (9,2 words)This took me a while to parse: it’s ESTRO (enthusiasm, poetic inspiration) in ROM (Romany, traveller) + S[ection] ",231
23. MORICHE Palm tree hem with coir matting (7),(HEM COIR)* ,12
"26. APPAL Shock amateur with mate, capturing pawn (5)",A + P in PAL ,13
"28. TAKHI Wild horse hit a truck’s rear, galloping (5)",Anagram of HIT + A [truc]K ,27
29. BRAINIAC Very bright American requiring support at first clue? (8),BRA IN 1 AC[ross] ,18
30. HIRUDIN Greeting collapse with intake of doctor’s first anticoagulant (7),HI + D[octor] in RUIN ,22
31. RONNE Lost race having end of velskoen stuck in gutter (5),"[velskoe]N in RONE (Scots word for a gutter). Spenserian (i.e. old or “lost”) form of “run” = “to race”; and in case you were wondering, velskoen is “a shoe made of rawhide” ",174
"32. ITEM Close couple tie knots, getting married (4)",TIE* + M ,9
33. WAYPOSTS They guide travellers – tops sway when it’s windy (8),(TOPS SWAY)* – though hardly an anagram at all (I did wonder briefly if WAYSTOPS might be a word) Down ,103
1. WHEFT Signal flag with number of sheets fastened together (5),W[ith] + HEFT ,14
"2. AEOLOTROPY Turning poorly, ate about nothing, variation depending on direction (10)",O in (POORLY ATE)* ,19
3. SPLIT-UP Youngsters turned up divided having landed in divorce? (7),LIT in PUPS< ,13
4. WREST Distort main point about what’s central to differences (5),R (middle letter of diffeRences) in WEST ,41
5. IGNORE Bypass transformed region (6),REGION* – another very easy anagram clue ,41
6. PANDAR Procurer providing pa with a bit of rumpy? (6),P AND A + R[umpy] ,18
"7. BECK-IRON Anvil bone broken, nasty rick involved (8)",RICK* in BONE* ,15
8. ULVA Edible seaweed available in plentiful variety (4),Hidden in plentifUL VAriety ,28
9. FETTERS Rule introduced in public school is binding (7),"R in FETTES (Edinburgh public school, whose former pupils include cricketer Malcolm Jardine, composer Sir Michael Tippett, and Tony Blair) ",139
"13. TRIUMPHANT Cock-a-hoop president has not become less formal, I held (10)",I in TRUMP (he gets everywhere!) + AN’T ,40
"16. STRIATUM Part of prosencephalon, one embedded in layer (8)",I in STRATUM ,13
"18. SAMADHI Dimension embodied in form of ahimsa, what yoga can lead to (7)",D in AHIMSA* ,13
19. JOSKINS Beloved strips for old clowns (7),JO (Scots beloved + SKINS ,26
21. SHARIA Strict law shut up regular feature of opera (6),SH (shut up!) + ARIA ,21
22. TETANY Nervous excitement still rising about bronze (6),TAN in YET< ,12
24. STIRP Sensation over positive pedigree (5),STIR + P ,9
25. DICES Takes big risks? Pointers are in these (5),Pointers are INDICES ,21
1 MIASMA Morning’s end sees return of bad atmosphere (6), A reversal (sees return) of AMS (morning’s) AIM (end) ,55
4 PLANET Energy content of vegetation on which we live (6), An insertion (content of) of E (enegry) into PLANT (vegetation) ,65
"9 UNCHARTED WATERS A crew that’s under-represented creates new situation (9,6)", An anagram (represented) of A CREW THATS UNDER ,48
10 GANDHI Hindu pacifist engaged in booing and hissing (6), An answer hidden in (engaged in) booinG AND HIssing ,53
11 PHONETIC Pitch one made strange as it sounds (8), An anagram (made strange) of PITCH ONE ,40
"12 DEAD HEAT Suffocated by temperature: it couldn’t be closer (4,4)", I assume this is intended to be DEAD (suffocated) next to (by) HEAT (temperature). But is ‘suffocated’ really equivalent to ‘dead’? ,133
14 NEATER Narrative account editor gutted is now in better order (6), The first and last letters (gutted) of NarrativE AccounT EditoR ,65
15 VACANT Blanksign that you can enter bog (6), Two definitions. Blank = VACANT. Sign that you can enter bog = VACANT ,71
"18 IN CREDIT Showing a surplus, having incorporated Republican amendment (2,6)", INC (incorporated) R (republican) EDIT (amendment) ,52
"21 ASTERISK Having lost weight, squander chance to be a star (8)"," ASTE (squander = waste, with the W = weight removed) RISK (chance) ",68
22 ACROSS The way to go when solving this type of clue (6)," A vaguely cryptic definition 24 UNDER THE WEATHER Terribly rude, when theatre is off (5,3,7) An anagram (terribly) of RUDE WHEN THEATRE ",137
25 LUSTRE Temptation to acquire stone showing such radiance (6), LURE (temptation) containing (to acquire) ST (stone) ,54
26 CURSED Swore when son landed in pickled (6)," An insertion (landed in) of S (son) in CURED (pickled). I assumed there was a misprint here at first, the surface reading not making much sense Down ",150
"1 MAN CAVE Staff warning — women not welcome here? (3,4)", MAN (staff) CAVE (warning) ,28
2 APHID Insect sheltered under a pinhead (5), HID (sheltered) below (under) A (a) P (pinhead) ,49
3 MARMITE Spoil little kid that really divides opinion (7), MAR (spoil) MITE (little kid) ,31
5 LOWDOWN Meangossip (7), Two definitions. Mean = LOWDOWN. Gossip = LOWDOWN ,51
6 NOTRE DAME Dreamt one rebuilt a French cathedral (5-4), An anagram (rebuilt) of DREAMT ONE ,36
7 TURBINE Dry riser in energy generator (7), A reversal (riser) of BRUT (dry) followed by IN (in) E (energy). A second outing for E = energy ,97
8 DESPOT Base where society is hiding tyrant (6), An insertion (where … is hiding) of S (society) into DEPOT (base) ,67
13 DIAMETERS Servant climbing damaged trees to get ring widths (9), A reversal (climbing) of MAID (servant) and an anagram (damaged) of TREES ,75
16 ARSENAL Planes race to carry back store of arms (7), An answer hidden in reverse (to carry back) in pLANES RAce ,60
17 TWITTER Wire three times? Strange way to send short message (7), An anagram (strange) of WIRE and TTT (three times) ,52
"18 INK JET Print technique used to protect squids (3,3)", A reference to a squid’s ink sac ,34
19 CHATEAU It can make wine from cat water in France (7), CHAT (French for cat) EAU (French for water) ,46
20 INSTEAD Rather stained potty (7), An anagram (potty) of STAINED ,31
"1 GRATIFY  Germany’s head needs to give approval, please (7)", G[ermany] RATIFY ,18
5 ARAFAT  Some fear a fatuous ex-leader (6), Hidden in: feAR A FATuous ,27
10 PUSSYCAT  “Pushover” sexualised females act otherwise (8), PUSSY (sexualised females) ACT* AInd: otherwise. ,50
"11 PALTRY  Liberal party crushes Left, which is mean (6)", (PARTY L[eft])* AInd: Liberal ,31
"13 DIRTY MONEY  Criminal’s ready, being blue and tender? (5,5)", DIRTY (blue) MONEY (tender) ,29
14 STRAPPED  Was a physical disciplinarian cash-deficient? (8), Double Def. ,13
16 COWBOY  Unreliable erection likely from this western type? (6), Cryptic Def./Double Def. referring to “Cowboy builders” 17 APOLLO  A test of public opinion by Corbyn’s no. 2 – “God!” (6) A POLL [c]O[rbyn] ,142
"19 TRADE WAR  Trump approach to world economics has Washington in clutches of stock exchange member (5,3)", WA (Washington) inside TRADER (stock exchange member) ,55
21 ARCHBISHOP  Clergyman chief bound to welcome those not sexually discriminating (10), BI’S (those not sexually discrminating) inside ARCH (chief) and HOP (bound) ,77
24 KISMET  Lot gets me kit off outside back of Harrods (6), (ME KIT [harrod]S)* AInd: off 25 REGIMENT  Fighting unit deviously met Nigel (having changed political sides) (8) (MET NIGEL -L +R)* AInd: deviously ,150
26 GUSSET  Guest’s potty which fits under genitals? (6), (GUEST’S)* AInd: potty ,24
27 VERSACE  Designer gives some lovers a certificate (7), Hidden in loVERS A CErtificate Down ,37
"2 ROUGH IT  Take all the hardships from rugged sex (5,2)", ROUGH (rugged) IT (sex) ,25
"3 TV SET  Wife who wears the trousers ready for your viewing pleasure? (2,3)"," TV (Wife who wears the trousers) SET (ready) 4 FACED UP TO  Confronted daft couple screwing (no latitude shown) (5,2,2) (DAFT COUPLE – L)* AInd: screwing ",155
"6 ROPEY  Unsatisfactory Republican circle? Yep, dodgy (5)"," R[epublican] O (circle) YET* AInd: dodgy 7 FULL OF WOE  Wretched alien UFO fellow (4,2,3) (UFO FELLOW)* AInd: Alien. Like Wednesday’s Child ",141
"8 TORPEDO  Hard going, old Liberal leader – party attack (7)"," T[h]ORPE (old Liberal leader – H[ard]), DO (party) ",52
"9 STORED  Reserved – but succeeded in having sex, with time for cocaine (6)"," SCORED -C +T (succeeded in having sex, swap T[ime] with C[ocaine]) Last One In. ",81
"15 ALL THUMBS  Nothing but opposing members, which is awkward (3,6)", ALL (nothing but) THUMBS (opposing members) ,45
16 CHAMPAGNE  Meghan Markle’s second PC outburst with which she’ll get toasted no doubt (9), (MEGHAN [m]A[rkles] PC)* AInd: outburst 18/,44
