clue,exp,len
9 Mandela party visits New York City (5)," NANCY : ANC(abbrev. for the African National Congress, political party of Nelson Mandela) contained in(visits) NY(abbrev. for New York). Answer: A city in France. ",164
"10 Some hobbit children disagreed (4,5)", TOOK ISSUE : TOOK(name of any one of a number of;somehobbit in The Lord of The Rings) + ISSUE(children;progeny). ,114
11 Religious campaigner favouring cuts on film (9), REFORMIST : FOR(favouring;not against) contained in(cuts) [RE(on;referring to) + MIST(a film;something that obscures or reduces clarity). ,139
12 Girl Brisbane lesbians hold back (5), ELENA : Hidden in(hold) and reversal of(back) “BrisbANE LEsbians“. ,68
13 Record ushers in unknown Hungarian composer (5)," LISZT : LIST(a record of names, etc.) containing(ushers in) Z(symbol for an unknown quantity mathematically). Answer: Franz, of course. ",137
15 English work in US appreciated over Ecstasy Complex (9)," ELABORATE : E(abbrev. for “English“)+ [LABOR AT](to work;”labour at” as spelled in the US dialect 🙂 ) + reversal of(over) TA(“appreciated” as an interjection) + E(abbrev. for the drug Ecstasy). Defn. and Answer: As adjectives. I may be wrong in the parsing as I haven’t accounted for “appreciated over“, or even “appreciated“. Thanks to Pelham Barton and rowland. ",365
18 Sportsman revealed spiritual knowledge in forecast (9)," PROGNOSIS : PRO(short for a professional, say, sportsman, not to mention, working girl) + GNOSIS(supposedly revealed spiritual knowledge, as possessed by mystics, eg. the ancient Gnostics). Answer: A forecast, in particular, of the course or outcome of a disease or disorder. ",277
19 Elegantly simple opener from Halifax Town (5)," NEATH : NEAT(elegantly simple) + H{initial letter of(opener from) “Halifax “}. Answer: A town in Wales. Had a summer internship once in the BP refinery, since shut down, at nearby Llandarcy. ",192
21 As Poe being mysterious for fabulous writer (5), AESOP : Anagram of(being mysterious) AS POE. Answer: A writer of famous fables;fabulous tales. ,96
23 New wife probably in jail (9)," BRIDEWELL : BRIDE(new wife, fresh from the altar) + WELL(probably, as in “it might well be….”). Answer: A former English jail, whose name has become synonymous with police stations and detention facilities. ",208
25 Right man respected in coming into organisation that drives country (9), ARGENTINA : [R(abbrev. for “right“) + GENT(short for “gentleman”;a man who’s respected) + IN] contained in(coming into) AA(abbrev. for “Automobile Association”;organisation of drivers). ,187
26 North African location where enthusiast returning lives (5), TUNIS : Reversal of(returning) NUT(an enthusiast) + IS(lives;exists). ,71
"27 Hard to exit playhouse – last to leave is antiseptic producer (3,4)"," TEA TREE : TEATRE{“Theatre”;playhouse minus(… to exit) “h”(abbrev. for “hard“)} + E{last letter of(last to) “leave“}. Answer: Native to Australia, and from whose leaves an oil with antiseptic properties is produced. ",217
28 New recruit drops from sky through sporting target (7)," TRAINEE : RAIN(water drops from sky) contained in(through) TEE(not about golf, but the mark used as a target in the sport of curling). Down ",141
1 Regular classes taken by inexperienced driver (7), GENERAL : GENERA(plural of genus;sorts; classes) plus(taken by) L(abbrev. for an inexperienced;learner driver). Answer: Widespread;usual;regular. ,147
2 Batter often aims for declaration (9)," MANIFESTO : Anagram of(batter, as a verb) OFTEN AIMS. Defn: By an organisation, especially a political party. A smooth cricketing surface. ",140
3 Productive hen still held in both hands (5)," LAYER : AYE(Scottish for always;still, in the sense of continuation, as in “I’ve aye fancied seeing Edinburgh”) contained in(held in) L,R(abbrevs. for both left and right hands). ",180
4 Sellers and Lister are in brawl (9), RETAILERS : Anagram of(in brawl) LISTER ARE. ,46
5 An old Labour leader in the air (5)," AFOOT : A(an) + FOOT(Michael, late former;old leader of the British Labour Party). Answer: In progress or operative, as in “the game’s afoot”, spoken by Shakespeare’s King Henry V. ",182
"6 Unusually big cat came in – rubbed round leg (5,4)"," MAINE COON : Anagram of(rubbed) CAME IN + O(the round letter) + ON(in cricket, the leg side). Nice surface. ",109
7 Elizabethan writer Grey at last promoted (5)," NASHE : “ASHEN”(grey) with its last letter(at last) moved to the top(promoted, in a down clue). Answer: Thomas, satirist and contemporary of Shakespeare and Marlowe. ",167
8 Showing anger after welcome is mean (7)," AVERAGE : RAGE(showing anger) placed after(after) AVE(hail;welcome, and also farewell;goodbye). Answer: In statistics, the arithmetic mean. A smooth surface reading. ",167
14 Rhino and bat help to get at provisions (3-6)," TIN OPENER : TIN(slang for money, as is “rhino“) + OPENER(in cricket, a bat;short for batsman, one of two who are first in the batting order). ",144
16 Alsatians on the loose find mugger (9), ASSAILANT : Anagram of(on the loose) ALSATIANS. ,49
17 Greek leader soon accepts brave Frenchman (9), AGAMEMNON : ANON(soon) containing(accepts) GAME(brave enough to try) + M(abbrev. for “monsieur”;term of address for a Frenchman). Answer: Mythical king of Mycenae who was the Greek leader in the Trojan War. ,208
18 Yokel cut hearts from birds (7)," PEASANT : “Pheasant”(game birds) minus(cut … from) “h”(in bridge notation, abbrev. for the playing cards suit “hearts“). ",122
"20 Gypsies regularly seen in contemptible place where RC governs (4,3)"," HOLY SEE : Y,S,E{2nd, 4th; and 6th letters of(regularly) “gypsies“} contained in(seen in) HOLE(contemptible place). Answer: The office or jurisdiction of the Roman Catholic; RC pope. ",184
22 Disgraceful mark time erased in Greek letter (5)," SIGMA : “stigma”(a socially disgraceful mark, eg. on one’s reputation) minus(erased) “t”(abbrev. for “time“). ",111
23 New filling for cheese offers solution (5)," BRINE : N(abbrev. for “new“) contained in(filling for …) BRIE(a soft cheese). Answer: Chemically, a solution of salt in water. ",128
"1A  DISCRETE The infernal world, home to the Minoans, consisting of distinct parts (8)"," / DIS (Hades, Hell) + CRETE (home to the Minoans) ",51
7A …in facT EVEN Snow comes back in face (4), / EVEN (in fact) = NÉVÉ (snow field) backwards ,48
11A …came to Hand ROSE Ranks as reported came to land (4), / homophone (i.e. as reported) – ROSE sounds like ROWS – ranks ,64
13A  KOALA Arboreal creature with fine receding membraneous outgrowth (5)," / KO (OK, fine, receding) + ALA (membraneous outgrowth) ",57
14A  NEUM New German money in notes (4)," / NEU (new, German) + M (money) ",33
15A  ARROYO A river bird’s cut across Yankee ravine (6)," / A + R (river) + ROO (rook, or bird, cut short) around Y (phonetc alphabet, Yankee = Y). Yankee maybe does double duty here, as an ARROYO is a ravine in the US) ",163
16A  EDEN Paradise valley close to the front (4), / EDEN (paradise) = DENE (valley) with closing letter E at the front ,70
18A …to get peEr… TOOT Tax Officer goes to and fro to get pear for Spenser (4)," / TO (Tax Officer) + OT (same, going back to front) – to and fro ",66
19A  PIPE Private eye receives education of sorts? (4), / (undefined thematic) PI (Private Investigator) + PE (Physical Education) ,76
20A  SHEIKH Chief quiet about hike out of place (6)," / SH (quiet) around HEIK (anag, i.e. ot of place, of HIKE) ",60
22A  STEMMED What 2000 did to stop horse? (7)," / &lit?/CD? – STEED (horse) around (stopped by) MM (two thousand, Roman numerals) ",83
24A  POUFFE Material gathered into a bunch up of wrought iron (6)," / POUF (anag, i.e. wrought, of UP OF) + FE (Iron) ",51
25A  EST The most outstanding British dismissed awareness-raising programme (3), / (B)EST (most outstanding) without (dismissing) B (British) ,62
"27A  AIL Trouble for apteral corncrakes, perhaps (3)", / (R)AIL(S) – corncrakes – without ‘wings’ (apteral) ,54
29A  FINNISH Jack for example adopts fashionable new language (7)," / FISH (Jack, type of fish) around (adopting) IN (fashionable) + N (new) ",74
32A …Dad’s sibling EME There’s space on Earth for lad’s sibling (3)," / EM (space, in printing) + E (Earth) ",39
33A SoUp… PHO Soap husband found in river (3), / PO (river) around H (husband) ,33
35A  NAIANT Scotsman returns with worker swimming horizontally (6)," / NAI (Ian, Scotsman, returning) + ANT (worker) ",49
36A  THROWER The short oarsman and hurler (7)," / TH (the, short) + ROWER (oarsman) ",37
39A  FINISH To use the last of a five-dollar bill is hard (6)," / FIN (US slang, $5 bill) + IS + H (hard) ",43
41A  ROAM Call from a cell outside standard area with memory outside area (4), / ROM (computer memory) around A (area) ,41
43A  HARL A fibre of flax Scots drag along the ground (4), / double defn. HARL can mean a fibre of flax; or (Scottish) to drag along the ground ,86
45A  GAEA Pygmalion’s statue disheartened goddess (4)," / GA(LAT)EA – Greek mythology, statue brought to life by Pygmalion – without central letters – heartless ",106
"46A  MEDLAR An interfering person, we hear, found in tree (6)", / homophone – MEDDLER (interfering person) and MEDLAR (type of tree) ,70
48A  SHAN Mongoloid language is southern Chinese (4), / S (Southern) + HAN (native Chinese people) ,46
50A  TSUGA Hemlock is a blast when it comes from the east (5), / TSUGA (hemlock) = A GUST (a blast) reversed – coming from the East ,70
51A  COAT Officer with a temperature (4), / (undefined thematic) CO (Commanding Officer) + A + T (temperature) ,70
52A  HEAD Explosive plug (4)," / (undefined thematic) HE (high explosive) + AD (advertisement, plug) 53A  IDEAL GAS “A theoretical unbounded substance“, said Gale surprisingly (8, 2 words) / anag (i.e. surprisingly) of SAID GALE Down Clue No Corrected Misprint Entry Clue (definition in bold) / Logic/Parsing ",279
1D  DYNES Some force a number to abandon pain-killers (5)," / (ANO)DYNES – painkillers, without A + NO (number) ",53
2D  SOU A small amount of money in the marketplace? Not quite (3), / Not quite all of SOU(K) – marketplace ,41
3D Back… REAR Jack comes in forearmed (4), / hidden word in foREARmed ,28
"4D  EARTHEN End of the sculpture, perhaps, bird made of clay (7)"," / E (last letter of ‘the’) + ART (sculpture, perhaps) + HEN (bird) ",68
5D  TYR God’s an oppressor? Not half (3), / Not half of TYR(ANT) – oppressor ,36
6D Scottish gLide… SKYTE Scottish guide offering short time in island (5), / SKYE (island) around T (short time) ,39
8D  VAGI Nerves finally lacking I gave up (4), / VAGI (nerves) = I GAV(E) – lacking final letter and written ‘up’ ,68
"9D …to slIp away… ELOPE Relative of tarpon, not quite European, to slap away secretly (5)"," / Not quite ELOP(S) – fish genus, related to the tarpon = + E (European) ",74
10D  NAKEDLY Dicky and Kyle barely (7)," / anag (i.e. dicky) of AND KYLE 11D  RED-HOT Percy maybe loses stimulus after Marxist is considered almost certain to win (6, hyphenated) / RED (Marxist) + HOT (Henry Percy, Hotspur, losing spur – stimulus) ",208
12D  BOOTS One of the old school upset over books section (5)," / (undefined thematic) BO (OB, old boy, upset) + OT (Old Testament, books) + S (section) ",90
17D  NIFFY Smelly nitrogen? Dubious (5), / N (nitrogen) + IFFY (dubious) ,33
21D  EULER Mathematician’s formulated sine rule without error (5), / anag (i.e. formulated) of (SIN)E RULE – without SIN (error) ,63
22D …Spanish geNt SENOR Individuals from the south take Spanish gelt (5)," / SENO (ones, individuals, upwards, from the South) + R (Latin, recipe, take) ",79
23D  MASAI An African degree is top-notch (5), / MA (degree) + S (contraction of ‘is’) + AI (top notch) ,58
26D  THING Dilute gin at first (5), / (undefined thematic) THIN (dilute) + G (first letter of gin) ,64
28D  BETROTH Contract produced by Hebrew character filled with nonsense (7)," / BETH (Hebrew character, second letter of Hebrew alphabet) around ROT (nonsense) ",83
30D REdden… INFLAME Ridden in rage (7)," / IN + FLAME (rage, passion) ",30
31D  UNSEAT Topless religious woman ready to catch a throw (6)," / (N)UN (religious woman, without top letter) + SET (ready) around A ",70
34D …Rash HEADY Hungarian poet gives support to Cardinal Nash (5)," / H (Hungary, International Vehicle Resistration) + E (East, cardinal point on compass) + ADY (poet, Endre Ady, who also happens to be Hungarian!) ",148
37D  HORSE Runs in stockings (5), / (undefined thematic) HOSE (stockings) around R (run) ,56
38D  WHEAL Western cure for raised streak (5), / W (western) + HEAL (cure) ,29
"40D  HANDS Counterfeit coin, start to finish (5)", / (undefined thematic) (S)HAND (counterfeit coin) with first letter going to end ,82
