clue,exp,len
21 Appeal to counsel (4)," URGE : Double defn: 1st: To stimulate, excite or incite; and 2nd: As in “He urged his client to drop the suit”. I’ve chosen the most diverse meanings I could think of, but I may be wrong. ",189
22 Force to serve port (8)," SHANGHAI : Double defn. 1st: Use force (or drink or drugs) to kidnap persons to serve on board,crew ships sailing to the Orient, including to the 2nd defn.     ",161
23 Capital A followed by S? (6), ATHENS : A THEN(followed by) S ,32
"24 The slippery slope taken by some sportsmen (3,3)", SKI RUN : Cryptic defn. ,25
25 More than one rock group? (6)," STONES : Cryptic defn. Short name for The Rolling Stones, going-on septuagenarian rockers by now. “Rock” doubles up in the clue. Down ",135
1 Cheat to secure point in card game (8)," CRIBBAGE : CRIB(cheat by bringing in answers, other illicit aids into an exam, by stealing someone’s work, or by just petty thieving) BAG(to get,secure eg. a prize) E(east,compass point) ",188
2 A loose word for the BBC (6)," AUNTIE : A UNTIE(verb, as in to loose a boat from its moorings) Defn: Nickname,word for that venerable institution, the BBC, sometimes also called “the Beeb” or even “Auntie Beeb” ",181
3 Director has staff dressed in purple – king or queen coming (8)," PRODUCER : ROD(staff,baton) contained in(dressed in) PUCE(a shade of purple) plus(coming) R(abbrev. for king or queen, from Latin Rex or Regina respectively) Defn: In former usage, in British theatre, a producer was a stage director. In today’s age of specialisation, the director is the operations guy, and the producer is the finance and administration guy. ",361
4 He hopes to find you well (6)," DOWSER : Cryptic defn. In earlier times, person whom you paid, if you were desperate enough, to find underground water for you, using a divining rod.  ",152
5 Fake ring revealed by youth leader (6)," PHONEY : PHONE(verb, to call,ring on the telephone) plus(revealed by) Y(initial letter,leader of “youth”) ",107
7 Sea air (6)," SHANTY : Cryptic defn. Song,air that sailors,sea-going personnel sing. ",72
"8 Pretty smart? Quite the reverse (5,6)"," PLAIN STUPID : Cryptic defn. Antonyms respectively of “pretty”, as in “plain Jane’, and “smart”. Together, a phrase that’s the opposite,reverse of “pretty smart”. ",164
14 Service pass (8)," OVERHAUL : Double defn. 1st: Verb/noun for a major and thorough service of an engine; and 2nd: Verb, to overtake,pass, say, a vehicle, or a competitor. ",153
15 Moving about (8)," TOUCHING : Double defn. 1st: Appealing to your emotions,moving; and 2nd: Refering to,about a subject or topic, eg. “he gave a speech touching on the government’s education policy” ",181
16 Moves slowly in unfinished game on board (6)," INCHES : IN CHES(game on board,“chess” without its last letter,unfinished). Nice surface. ",91
17 They may be after estate – amen! (6)," AGENTS : A GENTS(“amen” split into “a” and “men”,gents) Defn: Literally coming after “estate” in the phrase “estate agents” and figuratively on the lookout for,after estate,property they can manage/market for the owners. Nice surface. ",236
19 Open prison was adequate (6)," CANDID : CAN(prison,jail) DID(past tense of is sufficient,adequate as in “one drink will do me fine” ",102
9 Conductor of opera with Mimi’s new maiden replaced (9)," TOSCANINI : TOSCA(the opera by Puccini) NINI(from another Puccini opera, “Mimi” with “m”,maiden replaced by(replaced) “n”,new – to fit, both “m”s are replaced, though not explicitly stated) Defn: Arturo, 1867-1957, Italian conductor. ",235
"10 Astonished to find silver on silverback, perhaps (5)"," AGAPE : AG(in chemistry, symbol for silver from Latin “argentum”) APE(an example,perhaps of which is the silverback gorilla). Nice surface. ",141
11 Parrots smuggled in rear of motor vehicles (7)," LORRIES : LORIS(Australasian parrots) containing(smuggled in) R(last letter,rear of “motor”). “Motor” could be considered as doubling up in definition and wordplay. Another nice surface ",187
12 Fleet set forth (7)," EXPRESS : Double defn. 1st: Adjective, fast,express; and 2nd: Verb, to elucidate,say so. ",90
13 Assume consent is overridden (3)," DON : Reversal of(is overridden) “nod”,consent. ",49
14 Pour egg on snow (11)," PRECIPITATE : I think it’s a triple defn. 1st: Verb, as in “to rain,pour”; 2nd: Verb, to cause to happen, as in “to precipitate an action”; 3rd: Noun, that which falls, eg. snow. I spent a long time trying to work it out as a cryptic clue, then a cryptic definition, then a double definition, and can only conclude (rightfully I hope) that it’s a triple definition. ",367
17 Glue shampoo lid into top of head (5)," PASTE : S(first letter,lid of “shampoo”) contained in(into) PATE(crown,top of head) ",85
18 Odd characters in skiing trip (3)," SIN : The first, second & third letters,odd characters in “skiing” Defn: Verb or noun of “to stumble,trip,make an error” – which if serious enough, could constitute a sin, I guess. ",182
19 Threaten disgrace (5)," LOWER : Double defn. 1st: To menace,threaten, eg. the sky or weather when it’s going to storm; and 2nd: To bring down in standing or stature,to humble,to disgrace. ",165
"21 Square corners supply hard puzzles (5,6)"," RIGHT ANGLES : RIG(to provide,supply with equipment, etc.) H(hard) TANGLES(situations which are confused and confusing, and can therefore be called puzzles – not to be confused with crosswords which only try to be confusing) ",226
23 Unseaworthy vessel’s infection concealed presence of uranium (3)," TUB : TB(abbrev. for tubercolosis, an infectious disease caused by Mycobacterium tuberculosis, largely thought to be eradicated by mass vaccination, and antibiotics, but with some evidence of new strains resistant to those antibiotics) containing(concealed presence of) U(in chemistry, symbol for uranium) ",307
"25 In hearing, give others a going over (7)", EARSHOT : Anagram of(going over) OTHERS A. Nice misdirection towards a homophone. ,83
27 Way to get a gross litre of pastry (7)," STRUDEL : ST(abbrev. for street,way) plus(to get) RUDE(unrefined,gross) L(abbrev. for litre) ",94
28 Film of queen following woman (5)," SHEER : ER(the queen, Elizabeth Regina) placed after(following) SHE(pronoun for “woman”) ",90
29 Nut in grease you gobbled up noisily (9)," INFATUATE : IN FAT(lard,grease) plus [U ATE]{homophone(noisily) of “you ate”,you gobbled up)} Defn: Noun for someone who is infatuated with someone/something, in other words a nut, crazy (not literally)about that one/thing. Down ",230
1 Impassive as bone is set in concrete (6)," STOLID : T(as in T-bone, a large steak with a bone shaped like a “T” running through it – as an aside, a contemporary meaning of T-bone is a vehicle crash where the wreckage is shaped like a “T”, one of the more lethal types of crashes) contained in(is set in) SOLID(hard and firm,concrete) ",292
2 Underwear for musicians? (1-7)," G-STRINGS : Cryptic defn. I’d like to know how the lowest string on the violin became associated with underwear. The association of the G-string with strippers, and the perhaps disreputable overtone, is now overcome by calling it the “thong”. ",244
3 Revolting pimp steals manuscript (10)," PALIMPSEST : Anagram of(revolting) PIMP STEALS Defn: A parchment with writing, which could be a manuscript, but in particular a palimpsest is one where previous writing has been erased to make way for the new writing. An ancient example of recycling. ",252
4 Appreciates where archaeologists work (4), DIGS : Double defn. ,21
"5 Reverse network grids oddly broadcast beeps, perhaps (4,6)"," TIME SIGNAL : Reversal of(reverse) [LAN(abbrev. for local area network, where computers within a limited area are linked) GIS(first, third & fifth letters,oddly of “grids”) EMIT(issue,broadcast)] Defn: Eg. “At the beep/tone, the time will be ….” ",247
6 Find fault with entry missing from woodwork (4)," CARP : “Carpentry”,woodwork without,missing “entry” ",53
"7 Army arrived first in this, secretly (6)"," CAMERA : CAME(arrived) placed before(first) RA(abbrev. of Royal Artillery, branch of the British army) Defn: “In camera”, Neo-Latin for “in the chamber”, ie. in the privacy,secretly perhaps, of a judge’s chamber, as opposed to “in open court”. ",245
8 Soldiers curse their clothes (8), MENSWEAR : MEN(soldiers) SWEAR(curse) ,39
15 Filmmaker to sensationalise hollow admission by scientist (10)," EISENSTEIN : SE(“sensationalise” without its inner letters,hollow) contained in(admission by) EINSTEIN(Albert, scientist of E=mc2 fame) Defn: Sergei, 1898-1948, pioneering Soviet film director,filmmaker.   ",207
16 Ornament would suit taller build (10)," ILLUSTRATE : Anagram of(build) SUIT TALLER. Defn: Verb, I suppose when one illustrates text with, well, illustrations, one is ornamenting it. ",143
17 Irregular verb nearly split by definition (8)," PERVERSE : VER(“verb” without its last letter,nearly) contained in(split) PER SE(Latin for “by itself”,inherently defined,without reference to extrinsic circumstances/factors – by definition, I suppose) Defn: Deliberately deviating from what is good or proper. I suppose that would be “irregular”. ",299
20 Pull out of accompanying minor the wrong way (8)," WITHDRAW : WITH(accompanying) plus reversal of(the wrong way) WARD(a minor,person who is underage, and under the guardianship of an adult) ",140
22 Strip for one who puts on clothes? (6)," GARTER : I think it’s a cryptic defn. A band,strip, usually elastic, for a person to use when he/she puts on his/her clothes; the item could be for securing socks, nylon stockings or shirt sleeves. A nicely thoughtparadox of a clue. Edit. note: Per comments 1-3 below, in spite of the mental aerobics, it looks like I thought wrong. It’s a straight double defn. not a cryptic one: GIRDER. Thanks Stuart and Thomas99. ",418
24 Slug in batter left as replacement for food initially (6)," BULLET : Verb, “buffet”,batter,hit with blows with the letter “l”,left as replacement for the letter “f”,first letter,initially of “food” – to fit, both “f”s are replaced, though not explicitly stated, cf. 1A Defn: Slang for the projectile part of the bullet, that can be found in or out of the target. ",304
26 Stag party is unending after taking heroin (4)," HART : ART(“party” without “p” & “y” its front & back end letters,unending) placed after(after) H(slang for heroin) ",117
"1. Like a failing old tavern, stuck with rum nosh, rotten (12)", CUSTOM-SHRUNK (STUCK RUM NOSH)* ,33
"9. Organized ladies diving into Scottish river, rarely drunk on malt (6)", SWIPEY WI in SPEY ,19
12. Draught of sole abandoned by tar? (4), PLAN PLAN(TAR) ,16
13. Astringent I earmark for treatment (8), KRAMERIA (I EARMARK)* ,23
"14. Seconds ahead, being once past (4)", SENS S+ENS ,12
"15. New column, curtailed with time, for laureate (8)", NOBELIST N+OBELIS[k]+T ,24
16. Oath from Jock: ‘It’s a wee bittie hard’ (5), HAITH HA’IT+H ,15
18. Maine’s crack troops? They’re flat-topped (5), MESAS ME+SAS ,14
"19. Ebbing river abroad cracks stern badly, soaking back (9)"," RESORBENT (EBRO<) in (STERN*) 21. Reader having to admit old wife is computer whizz (9, 2 words) POWER USER OW in PERUSER I wouldn’t necessarily call a ‘power user’ a ‘computer whizz’ ",185
"26. Squelch round the highlands? It’s stag’s head, look, one’s after (5)", SLOAN S+LO+AN ,15
"27. Cock, maybe, cross in appearance (5)", MIXEN X in MIEN ,17
"28. Not accepted in Sicilian town, left describing stomach pains (8)", TORMINAL T[a]ORMINA+L ,23
"30. Kindle, obsolete, leads to this in next decade (4)", TIND leading letters: This In Next Decade ,43
"31. With a passage for food to join, took dinner? (8)"," ENTERATE ENTER+ATE 32. Intrinsically anxious, lacking cure (4, 2 words) IN SE INSE(cure) ",90
"33. At sea head, ay, do so to windward as before (6)"," LAVEER LAV+E’ER 34. ‘E’s caught by S. Liston’s cut, on going inside count – as invincibility progresses? (12) RESISTLESSLY (E’S+S. LIST[on]’S*) in RELY I don’t think I could have defined this word Down ",203
"1. Holding power, truncheon accompanies work – here? (7)"," COPSHOP (P in COSH)+OP 2. Arrive gracefully, as young suitor about noon (6, 2 words) SWAN IN N in SWAIN ",105
3. Restart mine worked out? One washes ore from deposits (11), TIN-STREAMER (RESTART MINE)* ,30
4. Male on track having turned up for colourful birds (6)," MEROPS M+(SPORE<) mistake here? SPOOR=TRACK, not SPORE, and I couldn’t find if ‘spore’ is an alternative spelling ",115
5. Part of tack which a merchantman has on board (4), HAME hidden: whicH A MErchantman ,34
6. Lift: Mary missing first in use (6), UPRISE PRI[mary] in USE ,25
