clue,exp,len
"20  Source of ham writer, one entering piece (7)",     Batman’s foe (14d)  PEN (writer) + (I [one] contained in [entering] GUN [piece]) PEN GU (I) N PENGUIN (one of Batman’s foes)  ,131
22 Mutilate not one gable ornament (5),  mutilate – ultimate    FINIAL (a decoration on the top of a gable) excluding (not) I(one)  FINAL (ulrimate)  ,111
1 POMPOM  Member squeezed between balls during Cameron’s fancy ball? (6), MP (member) inside O and O (balls) all inside PM (Cameron) Considered OOMPAH for a while ,90
"5 NAPOLEON  Sleep with nothing on next to Blair, ‘neutral’ warmongering leader? (8)"," NAP (sleep) O (nothing) LEO (Blair) N[eutral] Leo Blair – youngest child of Tony & Cherie, the most remembered of their 4 children (according to the 100 people asked by Pointless researchers in 2011). First child born to a serving PM in over 150 years. Can you believe that little baby will be a teenager this year? 9 AT A PINCH  Fancy Captain Henry? If I really have to (2,1,5) (CAPTAIN H[enry])* AInd: Fancy. A henry (symbol H) is the SI unit of inductanceFirst answer attempted and entered – my eye is often caught by a letter count indicating a phrase. ",558
10 OCCUPY  Round bra size has sexy end to hold (6), O (rond) C-CUP (bra size) [sex]Y ,34
"11 SPERM COUNT Assessment of the result of coming to have new input in organic computers (5,5)", (N[ew] COMPUTERS)* AInd: Organic. The wordplay comprising the second half of the clue almost implies a second def. Interesting Anagram Indicator 13/,149
"14 POLL RATINGS They’re sickening for Cameron at present? A strong pill prepared (4,7)", (A STRONG PILL)* AInd: Prepared. ,34
"17 SUPPORT  Back with a hard-on, entering the fun (7)", UP (a hard-on) inside SPORT (fun) ,35
18 EWER  Big jug but chopper not hard (4), [h]EWER 20/,12
"12 WHAT THEN And the consequences when that’s ballsed up? (4,4)"," (WHEN THAT)* AInd: ballsed up. Last answer. A curious one this. The anagram was well hidden from me, and is essentially a Spoonerism i.e. not much shuffling of the letters. I had trouble finding the definition in the clue. 22 LOADS OF FUN  So gay is duff, also on rocks (5,2,3) (DUFF ALSO ON)* AInd: rocks. Gay in its original meaning – “such fun” ",349
25 PAUNCH  Beer gut one located inside a now defunct organ (6), A (one) inside PUNCH (defunct organ – the magazine) ,53
"26 TEA PARTY Conservative organisation wants state to intervene in ‘dodgy’ treaty (3,5)"," PA (state, Pennsylvania) inside TREATY* AInd: dodgy. Favourite clue best PDM ",78
27 ISLANDER  Rum sort of person as the vilifier admits? (8), I SLANDER (self-description of a vilifier) Rum (or Rhum) is one of the “Small islands” of the Inner Hebrides ,110
28 LAHORE  City of the Provencal topless tart (6), LA (the Provencal – i.e. French) [w]HORE. I spent too long trying to think of a city ending in ART Down ,105
"2 ON TOP Leading place for missionary in the union? (2,3)", CD ,4
"3 PAPER CLIP  Rather flimsy material, Conservative on brink, often to be found in office (5,4)", PAPER (rather flimsy material) C[onservative] LIP (brink) ,59
4 MONICA  Name short woman reeling in Bill’s erection (6)," MO (short woman) IN* (reeling in) AC< (bill’s erection) This was particularly tricky. I only solved it from the crossing letters (after getting the M) plus final AC< wordplay element giving M-N-CA whence the name commonly found in the Eye puzzle in association with Bill I think I have the wordplay but there may be more going on here. Again, the whole clue almost refers to Ms Lewinsky so could be a near &Lit. ",413
5 NEHRU  Old leader tucking her bust into rounded large body for security (5), HER* AInd: bust inside UN< UN is a “large body for security” and rounded reverses it ,86
6 PROSTATE  Supporting government semen production aid (8), PRO STATE ,11
7 LICIT  Proper pests endlessly having sex (5), LIC[e] (pests endlessly) IT (sex) I expect I wasn’t the only one trying to make LOCUS[t] work ,95
8 OPPRESSOR  Work with hacks primarily outing Rupert as a tyrant (9), OP (Work) PRESS (hacks) O[uting] R[upert] ,43
13 PISSHEADS  Wee ambassador associated with sad bastard boozers (9), PISS (Wee) HE (ambassador) SAD* AInd: bastard. ,48
"15 NEWSFLASH  Virgin gets fluorine in piss, prompting programme interruption (9)", NEW (virgin) F[lourine] inside SLASH (piss) ,45
16 TOOL-SHED Rake’s place to get penis to lose its skin? (4-4), TOOL (penis) SHED (lose skin) ,31
19 ISRAEL  Country needs PM to dump extreme wings (6), [d]ISRAEL[i] ,14
21 TONGA  Monarchy involved in “Clintongate” (5), Hidden in ClinTONGAte 23 ASTIR  e.g. Wandsworth on the move (5) A STIR i.e. a Prison e.g. Wandsworth – somehow found this tricky 24/,133
"1 Renegade, with silver hidden in dam, forms an elaborate plan (9)", STRATAGEM – a renegade and the chemical symbol for silver inside a verb meaning to dam ,88
6 Lecherous look of king reported (4), LEER – sounds like (reported) Shakespeare’s most famous king ,62
8 I censor a badly written summary of play’s plot (8), SCENARIO – an anagram (badly) of I CENSOR A ,45
9 No sin found in one yet to take vows (6), NOVICE – NO followed by a sin ,31
10 Invest a tenner to secure property (6), ESTATE – hidden (to secure) inside the clue ,45
"11 I cry loudly for dessert (3,5)", ICE CREAM – sounds like (loudly) I cry ,40
12 Nonsense talked in bed leading to expression of doubt (6), BUNKUM – a type of bed followed by an expression of doubt or hesitation ,73
"15 Drink in Soho, having time to get wasted (8)", SMOOTHIE – an anagram (to get wasted) of SOHO TIME ,52
16 Bone discovered in barrow is about to perish (8), MORIBUND – a bone inside (discovered in) a barrow or tumulus ,62
19 Tea ordered in attempt to reach agreement between states (6), TREATY – an anagram ordered () of TEA inside an attempt ,57
21 Stick together where the money is? (8)," COINHERE – split as (4,4) this could indicate where the money is ",66
22 State adopting dancing bear is not far away (6), NEARBY – the abbreviation of a US state around (adopting) an anagram (dancing) of BEAR ,88
24 Surrealist painter claiming right to meet central character in Carroll’s Looking Glass (6), MIRROR – a Surrealist painter around (claiming) R(ight) and followed by ( to meet) the middle letter of (central character in) CarRoll 25 “All the world’s a stage” is one trope ham delivered badly (8) METAPHOR – an anagram (delivered badly) of TROPE HAM ,255
26 Boss of a breeding establishment (4), STUD – a double definition ,28
27 Priest leading men to evangelist’s final manuscript (9)," PARCHMENT – P(riest) followed by an adjective meaning leading, MEN and the final letter of evangelisT Down ",108
1 Whacks with items of clothing (5), SOCKS – a double definition ,29
2 Managed to get rid of plunder (7), RANSACK – a verb meaning managed followed by a verb meaning to get rid of ,75
"3 During winter, sex is brief! (5)", TERSE – hidden (during) inside the clue ,41
4 Sticky stuff decays in treats (7), GOODIES – some sticky stuff followed by a verb meaning decays ,63
5 Worried aunt got me a vegetable (9), MANGETOUT – an anagram (worried) of AUNT GOT ME ,49
6 Young mammal always restricted by obstruction (7), LEVERET – a word meaning always inside (restricted by) an obstruction ,71
7 Evangelical Union against the Messiah embracing a sacrament (9), EUCHARIST – the abbreviation of Evangelical Union followed by (against) the Messiah around (embracing) the A from the clue ,124
"13 Girl out, so arranged for a physician (9)", UROLOGIST – an anagram (arranged) of GIRL OUT SO ,50
14 Must opera turn into long-running play? (9), MOUSETRAP – an anagram (turn into) of MUST OPERA ,50
17 Refused to have anything to with editor after groin trouble (7), IGNORED – ED(itor) follows an anagram (trouble) of GROIN – I think the definition should have read “refused to have anything to do with” ,138
18 Dickens’ first twenty quires given to Queen by idealist (7), DREAMER – the initial letter (first) Dickens followed by twenty quires of paper and the regnal cypher for our Queen ,117
20 Former Liberal issues a warning (7), EXAMPLE – a charade of a former partner and an adjective meaning liberal ,74
22 Nick‘s not at church (5), NOTCH – NOT followed by CH(urch) ,34
7A SIM Information carrier is going the wrong way on motorway (3), (mobile phone) information carrier / SI (‘is’ going the wrong way) plus (on) M (motorway) ,91
9A PANEGYRIC Laudatory address for which grey snakes in the grass? (9), Laudatory address / PANIC (type of grass) around anag (i.e. snakes) of GREY ,77
10A ATLAS Titan with a fearsome burden finally got rid of cross (5)," Titan with a fearsome burden the world on his shoulders)/ AT LAS(T) – finally, without T (TAU, cross) ",103
"11A HOSANNA Rating received by animator, praise be (7)"," praise be / HANNA (Hanna Barbera, cartoon animator) around (receiving) OS (Ordinary Seaman, rating) ",101
12A PEERAGE Lords go and speak with passion (7)," Lords / PEE (go, urinate) + RAGE (speak with passion) ",55
"13A PHOTOJOURNALISM Motors around with John Paul I, snapping at the heels of the rich and famous? (15)", snapping at the heels of… / anag (i.e. around and/or snapping?) of MOTORS JOHN PAUL I ,87
"15A FORKED LIGHTNING Celestial phenomenon dedicated to monarch enthrals Felicity, with head turned north (6,9)"," Celestial phenomenon / FOR (dedicated to) + KING, around (enthralling) EDLIGHT (felicity, delight, with DE turned to ED) plus N (North) ",137
"17A SOBER UP Get real ale tab written out – well done for drinking that! (5,2)"," Get real / SO (well) plus UP (finished, done), around (drinking) BE(E)R (beer, ale, without E – tab, or ecstasy tablet) ",121
"18A TEST ACT Historical pro-monarchy legislation put back with diplomacy (4,3)"," Historical pro-monarchy legislation / TES (SET, or put, back) + TACT (diplomacy) ",82
20A PYLON Bearer of cable from Home Counties leaving 007 isolated? (5)," Bearer of (electric power) cable / 007 isolated would be ‘SPY LONE’ – then take off SE (South-East, home counties) ",116
"21A IMBURSING Having run into broken-down minibus, German settling (9)", settling (e.g. a bill) / anag (i.e. broken down) of MINIBUS plus R (run) ,74
22A TIS I confirm the identity of Pacific trees (3), I confirm the identity of (by saying ‘It is…’) / TI (Pacific liliaceous tree) – in plural = TIS ,97
"23A EASTER BUNNY A tenner buys novelty egg-carrier (6,5)", egg carrier / anag (i.e. novelty) of A TENNER BUYS Down Clue No Solution Clue Definition (with occasional embellishments) / Logic/parsing ,139
"1D COP SHOP Crack opera enthralled Nick (3,4)"," (the) Nick / CHOP (crack) around OPS (op – opus, plural opera) ",64
"2D ANNUS HORRIBILIS One going in dodgy harbour inns with Iris? It’s really not a good time (5,10)"," It’s really not a good time / anag (i.e. dodgy) of HARBOUR INNS + I (one), followed by LIS (fleur-de-lis, or iris) ",116
3D SIGYN Ram perhaps nurturing yen for wife of mischievous husband (5)," wife of mischievous husband (Norse god Loki) / SIGN (Ram, sign of Zodiac) around (nurturing) Y (yen) ",102
4D DERMATOGLYPHICS Box-occupier who talked up training got physical work on hands and feet (15)," work on hands and feet / DERM (MR ED – talking horse, or box-occupier, upwards) + anag (i.e. training) of GOT PHYSICAL ",120
5D UNCOPYRIGHTABLE The horrendous early botching up of work that can’t be made secure (15), of work that can’t be made secure / anag (i.e. horrendous) of EARLY BOTCHING UP ,81
"6D SPARE PART Has PA repartitioned walls a bit? (5,4)", a bit / hidden words in (i.e. walled in by) ‘haS PA REPARTitioned’ ,68
"7D SYLLABIFICATION A breakdown of communication, basically? Not if I can fix it! (15)"," a breakdown of communication (or, of words) / anag (i.e. can fix it!) of BASICALLY NOT IF I ",93
8D MISTERM Man acquires married name in an inappropriate way (7), name in an inappropriate way / MISTER (man) + M (married) ,59
"14D OPEN RANGE Area that’s limitless fruit – put a pound in! (4,5)"," area that’s limitless / ORANGE (fruit) with PEN (pound, enclosure) put inside ",79
15D FUSSPOT Perfectionist three-quarters safeguard position (7)," perfectionist / FUS(E) – three-quarters of FUSE, or safeguard – plus SPOT (position) 16D GO-TO GUY Leave with the intention of ridiculing American brick (2-2,3) brick (reliable person) / &lit-ish double defn – couldn’t find this defined in Chambers, but ‘go-to guy’, with a hyphen, can be Mr Reliable, and if you go to ‘guy’ someone, in the US, you could be leaving with the intention of having a joke at the expense of someone… ",430
