clue,exp,len
"1 As printed, this could make propane (2,5)"," ON PAPER Anagram [this could make] of PROPANE 9, 18 Corbyn’s defeated after nothing succeeded in funny drama (5,7,4) LOVE’S LABOUR’S LOST LABOUR’S LOST [Corbyn’s defeated] after LOVE [nothing] S [succeeded] ",208
10 Broadcast US comic’s takeoffs from here (9), AIRFIELDS AIR [broadcast] + [W.C.] FIELDS [US comic] ,54
11 Brexit not a disaster? It’s very costly (10), EXORBITANT Anagram [disaster] of BREXIT NOT A ,47
"12 Viva the foreign king, over from the east! (4)", ORAL A reversal [from the east] of LA [the foreign] R [king] O [over] ,71
"14 Both parents in lounge at home, or one helping kids outside (8,3)", LOLLIPOP MAN POP and MA [both parents] in LOLL [lounge] IN [at home] ,70
21 Love writer accessible to everyone (4), OPEN O [love] + PEN [writer] ,30
22 Vote Conservative? Crikey! Make sure that’s right (5-5), CROSS-CHECK CROSS [vote] + C [Conservative] + HECK [Crikey] ,61
25 Moment to change clothes for bit of pilot’s kit (9), ALTIMETER ALTER [change] round [clothes] TIME [moment] ,56
26 Field team from Spain in the first half (5), REALM The first half of REAL M[adrid] [team from Spain] ,57
27 River birds: they provide songs (7), DEEJAYS DEE [river] + JAYS [birds] ,36
28 Leftist who’s gently run media empire (7), TROTSKY TROT [gently run] SKY [media empire]  Down  ,53
1 Boring entrepreneurs taking time away from industry workers (6), OILMEN [t]OIL [industry minus t – time] + MEN [workers] ,57
"2 Ballerina shaking bottom, one who induced drooling (6)", PAVLOV PAVLOV[a] [ballerina minus her final letter – shaking bottom] for this inducer of drooling  ,100
3 Model receiving complaint to consider retiring after hostilities ended (4-6), POST-BELLUM POSE [model] round TB [complaint] + a reversal [retiring] of MULL [consider] ,90
4 Use oven or pan (5), ROAST Double definition ,25
"5 US shooter backing renegade, rogue nation (9)", TARANTINO A reversal [backing] of RAT [renegade] + an anagram [rogue] of NATION ,81
6 Constituent‘s texting: “You idiot!” (4)," UNIT U [you, texting] + NIT [idiot] ",37
7 Daughter getting on alcohol’s in depressed state (8), DOLDRUMS D [daughter] + OLD [getting on] + RUMS [alcohol’s] ,61
"8 Game to defraud, pocketing pounds in crooked stocktaking (8)", RUSTLING RU [Rugby Union – game] + STING [defraud] round L [pounds] ,69
"13 Day to clear out town for the better (5,5)", MONTE CARLO MON[day] + an anagram [out] of TO CLEAR ,53
"15 Girl catching banal ceremony before the end (4,5)"," LAST RITES LASS [girl] round TRITE [banal] 16, 5 across The Donald bound to spoil rule with violent actions (5,3,7) BLOOD AND THUNDER Anagram [to spoil] of THE DONALD BOUND R[ule – I queried this but Chambers has it as ‘law‘] ",227
17 Person missing shot nets during a competition (8), ABSENTEE Anagram [shot] of NETS in A BEE [a competition – e.g. spelling bee] ,78
"19 Lists including motorway as place to race (2,4)", LE MANS LEANS [lists] round M [motorway] ,42
20 Snoop around a Kardashian exhibiting flesh (6), SKIMPY SPY [snoop] round KIM [a Kardashian] ,45
23 Maybe Rod Stewart’s tips to get groove (5), STRUT S[tewar]T + RUT [groove] ,32
"1 HORNETS NEST Dangerous situation where straight tackles ending in minor gains (7,4)", [mino]R + NETS (gains) together in (tackles) HONEST (straight) ,64
7 GAG Crack running this way and that (3), Palindrome ,12
"9 ARGUS Giant proves quarrelsome, sapped of energy (5)"," ARGU[e]S (quarrelsome, sapped of energy). Argus was a hundred-eyed giant in Greek mythology. ",94
"10 DESTITUTE Poor old king, it’s recalled, put in river (9)", TUT (old king) + ITS (it’s) together backwards (recalled) in DEE (river) ,74
11 RED-PENCIL Censor in decline given extremes of popular novel (3-6), Anagram (novel) of DECLINE P[opula]E ,38
12 ORGAN Welsh name not starting – something stopped? (5), [m]ORGAN (Welsh name not starting) ,36
"13 SLOBBER Dribble ending on knickers, one throwing up? (7)", [knicker]S + LOBBER (one throwing up) ,39
"15 NOON Twelve numbers, back to back (4)", NO NO (numbers) put back to back ,34
18 MALI Nation close to freedom fighter (4), [freedo]M + ALI (fighter) ,27
"20 CURTAIN One’s drawn a hound, one in brown (7)", CUR (a hound) + I (one) in TAN (brown) ,40
"23 OASIS Middle of crowd, a relative place of safety (5)", [cr]O[wd] + A (a) + SIS (relative) ,36
24 CHINAWARE Pottery feature in the picture (9), CHIN (feature) + AWARE (in the picture) ,41
26 FRAGRANCE Cologne newspaper embraced by the nation (9), RAG (newspaper) in FRANCE (the nation) ,40
27 TRIAD Bolt pulled back to secure first of inmates in group of three (5), I[nmates] in (to secure) in DART (bolt) backwards ,51
28 RYE Speaker’s mocking whiskey ingredient (3), Homophone (speaker’s) of “wry” (mocking) ,42
29 EYE-CATCHING Is a Bayeux tapestry arrowso beautiful? (3-8), Double definition Down ,24
"1 HEAT RASH Vacuous homage a nonsense, irritating thing (4,4)", H[omag]E + A (a) + TRASH (nonsense) ,37
2 RIGADOON Dance party taking place south of European capital (8), RIGA (European capital) + DO (party) + ON (taking place). I had to look up this one: a rigadoon isa lively dance of the 17th and 18th centuries. ,146
3 ENSUE Follow leaders in Election Night Special uttering expletives (5), E[lection] N[ight] S[pecial] U[ttering] E[xpletives] ,54
"4 SIDECAR Teacher drinking endless coffee, one on a motorbike? (7)", DECA[f] (endless coffee) in SIR (teacher) ,43
5 EPSILON Greek character partial to ethanol is perking up (7), Reverse hidden word ,21
"6 TRICOLOUR Pass beyond outskirts of Rimini during trip, one flying over Italian embassy, perhaps? (9)", R[imin]I + COL (pass) in TOUR (trip) ,38
7 GRUNGE Unpleasant matter about right for filthy fashion? (6), R (right) in (about) GUNGE (unpleasant matter) ,48
"8 GREENE Sound politician, British author (6)"," Homophone of “green” (politician, as in a member of the Green Party) ",70
14 BRASSERIE Queen admitted to old club where cheap food served (9), ER (queen) in (admitted to) BRASSIE (old club). I had to look up brassie — it is a old-fashioned type of golf club. ,117
"16 PAGANINI A great fiddler, one not believing in integrity, initially (8)", PAGAN (one not believing) + IN (in) + I[ntegrity] ,51
17 UNDERDOG Probable failure grounded after failing (8), Anagram (after failing) of GROUNDED ,37
19 INCENSE Scentanger (7), Double definition ,19
20 CHIMERA Agree on origins of remarkably arcane monster (7), CHIME (agree) + R[emarkably] A[rcane] ,39
"21 WOOFER Speaker in court before judge, upstanding (6)", WOO (court) + REF (judge) backwards (upstanding) ,50
22 ESCAPE See cuckoo welcoming better flight (6), CAP (better) in (welcoming) anagram (cuckoo) of SEE ,53
1 VERBATIM Using same words against me – a Brit abused (8),  V (“against) + *(me a brit) ,30
"6  See 5  9  Still involved in smooth movement away from oppression (3,3)",  ,2
"10 NIGHT OWL Late worker close to empty well (5,3)","  NIGH (“close”) + TO + W(el)L 11, 25, 4 GOODBYE TO BERLIN 15 story in righteous Bible entry mistaken about love (7,2,6)  GOOD (“righteous”) + *(bible entry) about O (“love”) ",175
1 BUCHAN Author has a pastry while eating tea (6)," BUN (a pastry) around CHA (tea) John Buchan, who is perhaps most famous for The Thirty-Nine Steps. ",100
"4 AT HAND Hadn’t a doctor nearby (2,4)", (HADN’T A)* [* = doctor] I am not a great fan of an indicator like ‘doctor’ put behind the fodder. ,100
8 REMOVAL Ejection from cricket ground after touching member (7)," RE (touching) + M (member), together preceding OVAL (cricket ground) ",70
9 CORSETS Escorts wanton and stays (7), (ESCORTS)* [* = wanton] ,25
11 ORDINATION Uproar during address for investiture (10), DIN (uproar) inside ORATION (address) ,39
12 LURE Entice student to the river (4), L (student) + URE (river) ,27
13 SPROG Child appearing in Pilgrim’s Progress (5), Hidden answer [appearing in]: Pilgrim’s Progress ,50
14 MASSENET Service electronic network for composer (8), MASS (service) + E (electronic) + NET (network) Jules Massenet (1842-1912) ,76
16 KNICKERS What’s new in footballers’ underwear? (8), N (new) inside KICKERS (footballers) ,38
18 NIGHT Period when a champion loses his head (5), KNIGHT (a champion) minus the first letter K ,46
20 SPUR Endlessly reject encouragement (4), SPURN (reject) minus the last letter N ,40
"21 SMALL PRINT Tear round shopping centre for conditions of sale (5,5)", SPRINT (tear) around MALL (shopping centre) ,45
23 OPPOSED Operator sat against it (7), OP (operator) + POSED (sat) ,29
24 UTENSIL Tool somehow let us in (7), (LET US IN)* [* = somehow] ,28
25 RESULT Posh student staying in holiday development (6)," U (posh) + L (student, again!), together inside REST (holiday) ",64
26 SNEERS Is scornful of man taken in by prophets (6)," N (man, a chess piece, short for Knight) inside SEERS (prophets) I am not keen on ‘man’ = N but I’ve seen Armonie (or Chifonie) using it before – it is somewhat indirect, isn’t it? Having said that, what is actually the difference with ‘men’ = OR, RE etc? Years ago there was a discussion at this site that the implication might be that ‘man’ can stand for almost any letter of the alphabet. Down ",398
1 BLEAR Dim British king (5), B (British) + LEAR (king) ,27
2 CROSIER Crook finds Tories more encouraging (7)," C (Tories, Conservative) + ROSIER (more encouraging) 3 AT AN ANGLE A brown fish appearing obliquely (2,2,5) A + TAN (brown) + ANGLE (fish) ",140
5 THORN Time on instrument is a source of irritation (5), T (time) + HORN (instrument) ,30
6 ABSOLVE Forgive a boy getting crack (7), A + B (boy) + SOLVE (crack) ,29
7 DETERGENT Stop fellow getting cleaner (9), DETER (stop) + GENT (fellow) ,30
10 DISMISSAL Notice society girl wearing ring (9)," S (society) + MISS (girl), together inside DIAL (ring) ",56
13 SANDPAPER Student leader with essay that’s abrasive (9), S[tudent] + AND (with) + PAPER (essay) ,40
15 SINGLETON Carol spilled the beans all by herself (9), SING (carol) + LET ON (spilled the beans) Not fully sure about the definition. ,80
17 CURIOUS Rogue gets debts sustaining a lot of interest (7), CUR (rogue) + IOUS (debts) ,28
19 GIRONDE Ignored exotic French region (7), (IGNORED)* [* = exotic] ,25
21 SWELL Merchandise keeps wife smart (5), SELL (merchandise) around W (wife) ,36
1 TONGUE Maybe Spanish gunshot severing digit (6), *(gun) severing TOE (“digit”) ,31
4 BARTOK Composer taken from Zanzibar to Kenya (6), Hidden in (taken from) “zanziBAR TO Kenya”    ,47
01 FLAMING SAMBUCAS FBI class let loose with a Magnum? Shots fired! 1 Record poem about island event (7)," EPISODE EP – record & ODE – poem with IS(land) inserted, a gentle start at least. ",83
5 First person to settle in South Sea archipelago (7), ISLANDS I – the first person & LAND – to settle in S(outh) S(ea) ,66
10 Personal repair kit on display in the Tuileries (4)," ETUI It’s been a while since I saw this old crossword favorite – it’s hidden –on displayin thE TUIleries, slightly off the wall definition as it’s a small bag for holding sewing kit ",183
"11 Rent hotel or school in south-east Clydesdale, for one (5,5)", SHIRE HORSE [HIRE – rent & H(otel) & OR & S(chool)] all in S(outh) E(ast) ,75
12 Order fool to withdraw article in Times (6), DIKTAT KID – fool reversed & A(rticle) inside 2 x T(ime) ,58
13 Utterly base and gruesome moral tale (8), ALLEGORY ALL – utterly & the mathematic natural logarithm base “e” & GORY – gruesome ,86
14 North-west town’s lost rare items in soup kitchen (9), STOCKPOTS STOCKPO(r)T’S losing R(are) ,39
16 Snide remarks set back great art in Paris (5)," GIBES BIG reversed & (tu)ES French for (thou) ART, all a bit archaic to deliberately throw solvers. I’ve been got by ART too many times before ",144
17 Present side at Old Trafford starts to earn respect (5)," OFFER Old Trafford is a Manchester cricket ground, so the OFF side in cricket & starts of E(arn) R(espect) ",108
19 Endless urban street party growing in volume (9), CRESCENDO Most of CRESCEN(t) & DO – party ,43
23 Fellow feeling round government office for ruler (8), KINGSHIP G(overnment) inside KINSHIP ,38
24 Church office worker lied regularly (6), TEMPLE TEMP – office worker & alternate letters of LiEd ,57
26 Preacher’s small sin involving suspect monies (10)," SERMONISER S(mall) & asuspect MONIES* inside ERR – to sin 27 15 characters in Pride and Prejudice (4) DEAN Another hidden, somecharacters in priDE ANd prejudice, 15 is clergyman ",179
28 Golden reefs flanking northern 5 (7)," ORKNEYS 5 is ISLANDS, OR – golden & N(orhtern) in KEYS – reefs ",64
29 Pages and pages of articles of faith on board (7), SCREEDS CREED inside –on board of S.S. a ship Down ,52
2 Nationalist conveniently hosts group (7), PATRIOT PAT – an adverb for conveniently with TRIO inserted ,61
3 Flyer in posh part of London paper (5)," SWIFT SW1 the postcode area for Buckingham Palace, hence posh & the F.T. paper 4 Daughter spoke out about tense work­station (7) DESKTOP D(aughter) & SPOKE*out & T(ense) ",171
6 Girl associated with stars briefly (6), STELLA It’s most of STELLA(r) ,31
7 Right-angled triangle has one next to it (9), ALONGSIDE Certainly a right-angled triangle has A LONG SIDE ,61
8 Journalist goes up to present warrant (7), DESERVE ED(itor) reversed & SERVE – to present ,48
"9 Cynic ruffled top Irishman, Patrick perhaps (13)", MISANTHROPIST Aruffled [TOP IRISHMAN ST. (patrick perhaps)]* ,62
15 Minister nearly left Germany devastated (9)," CLERGYMAN C – circa, about, nearly & L(eft) & adevastated GERMANY* ",68
18 Lock worker’s increase in scale (7)," FRISEUR A hairdresser apparently, not a word I keep in constant use. RISE – increase in FUR – scale in a kettle say ",117
"20 He abandons charities in trouble, taking off (7)", SATIRIC HE is removed from atroubled C(h)ARITI(e)S* ,53
21 Dope turns up all right in bust (7)," DULLARD ALL reversed & R(ight) inside DUD – bust, broken ",58
22 How come bar’s cutting noise from 11? (6)," WHINNY 11 is a horse, so INN – bar inside WHY ",47
