clue,exp,len
6 Social run cut short due to temperature (9), EXTROVERT – EXTR[a] (run {cricket} cut short) OVER (due to) T (temperature) ,77
7 Pass on outsiders in race over bet (5), RELAY – R[ac]E (outsiders in race) LAY (bet) ,46
"8 Rank hotel in bay, perhaps, upon increase of vermin (5-4)"," THREE-STAR – H (hotel) in TREE (bay, perhaps) RATS (vermin) reversed (increase {going up}) ",92
13 Shower seen in centre of Birmingham? (9), EXHIBITOR – def. & cryptic indicator referring to the NEC ,59
14 The gap developing between infection and food (9), SPAGHETTI – an anagram (developing) of THE GAP in (between) STI (infection) ,77
16 Arrival that hurt foundation growth (9), ARROWROOT – ARR (arrival) OW (that hurt) ROOT (foundation) ,60
18 Brown getting no say after uprising in prison (7), DUNGEON – DUN (brown) plus NO EG (say) reversed (after uprising) ,66
19 Singer on satellite penning European farewell (7), CHEERIO – CHER (singer) IO (satellite) around (penning) E (European) ,70
21 Musical chairs opponents replacing piece of music (5), CHESS – E S (opponents (bridge) replacing ‘air’ (piece of music) in CHairS ,76
23 Headdress American university studies religiously (5), MITRE – MIT (American university) RE (studies religiously) ,60
1 Potential feature of grave grove discontented Wesley’s church (4), WYCH A WesleY (discontented)+CHurch ,37
4 Gets few new teachers  in county putting RE first (8), RESTAFFS F RE+STAFFS (Staffordshire: county) ,46
10 Kept witch watch for a week with a varied diet (7), AWAITED I A+Week+A+DIET (anag: varied) ,40
"12 Stuff behind centre of vent resembling coil foil,  possibly (6)", ENSATE C vENt (centre of)+SATE (stuff) ,40
13 Bring up case for garment – one not  designed for the fat fit! (7), CATSUIT I CAT (vomit: bring up)+SUIT (case for garment) ,57
15 Scots snogger snigger’s underwear stripped off (6), NICKER O kNICKERs (underwear; stripped) ,41
17 Ed’s wine wide container seen regularly in bar (5), BASEN N BAN (bar) containing SeEn (regularly) 18 “Brain Bruin” from India revolutionised University workroom (4) BALU A University+LAB rev: revolutionised ,156
19 Famous model catered for retiring dandy handy (4), DEFT D (model) T+FED (catered for) rev: retired ,49
20 The Queen’s followed outside and stopped stepped (8), TERRACED O ER (The Queen) inside TRACED (followed) ,52
"21 Water pipe beside inn, short but put in position (6)", INDUCT B INn+DUCT (water pipe) ,32
"26 Russian car returns, carrying a team facing  brunch branch (7)", ADAXIAL U LADA (Russian car; rev: returns) containing A+XI (team) ,67
"27 Old band of musicians playing fife wife, perhaps (7)", CONSORT F Double def. ,23
29 He won’t live if in old mate gets bird (6)," EXTERN F EX (old mate)+TERN (bird) 30 Wise guy, amusing when poet’s barely any  fun sun (8, 2 words) OWL LIGHT F OWL (wise guy)+LIGHT (amusing) ",145
33 The other interminable din den of retreat (4), NOOK I NOOKy (sex: the other; interminable) ,45
35 Stele stole originally placed in Greek island unfinished (5), CREPT E CRETe (Greek island; unfinished) containing Placed (originally) ,73
"36 Strangle straggle, using special unrefined line (6)", SPRAWL N SPecial+RAW (unrefined)+Line ,39
38 Term describing Italy’s former high diver liver? (7), STYLITE D STYLE (term) containing ITaly ,41
"39 Mark received by graduates, third in Greek, best bust in Latin (6)"," MAMMAE E Mark inside MA+MA (graduates)+grEek (third letter) 40 Brood on review of current capacity  to do damage by  night sight (7, 2 words) EVIL EYE N LIVE (current; rev: review of)+EYE (brood) ",197
41 Late note about small unknown herb set back garden tests pests (8), PSYLLIDS T PS (late note) containing Small+Y (unknown)+DILL (herb; rev: set back) ,83
"42 Hasty nasty charge prevails, without European backing (4)", SLUR H RULeS (prevails; minus European; rev: backing)  Down Clue Entry Original letter Wordplay ,97
2 Snug snag collar (5), CATCH U (double def) ,22
"3 Some distribute these without trouble,  by post poet (4)", ETHE S distributE THEse (hidden: some) ,40
5 Like tick tuck book confiscated by magistrate? (6), EDIBLE I Book inside EDILE (magistrate) ,41
6 Manx minx resident’s extreme content (5), TEASE A residenT (extreme)+EASE (content) ,43
7 Serials aerials featuring princess in mountain climbing (8), ANTENNAE S ETNA (mountain) containing ANNE (princess) rev: climbing 8 Van used by toffs involved in crash (titters sitters  here in cinema) (8) FAUTEUIL T FAIL (crash) containing UTE (van)+U (toffs) ,200
9 Dense tense son spat (5), STIFF D Son+TIFF (spat) ,25
11 Orkney estate supporting a docked feline resembling Mae Man’s puss (7), ACAUDAL E A+CAt (feline; docked)+UDAL (Orkney estate) ,55
14 Chav chat’s account hacked by tourist on vacation (6), TATTLE V TALE (account) containing TourisT (vacated) ,54
16 Reserve black pack animal as carrier for  oats eats (6), ICEBOX O ICE (reserve)+Black+OX (pack animal) ,47
21 Poet poem with difficulty keeping diary clear (5), IDYLL T ILL (with difficulty) containing DiarY (clear) ,56
"22 Picked up bread for Georgian otters ottars, say (6)"," SCENTS E Sounds like (picked up) CENTS (currency: bread in Georgia (United States)) 23 E.g. better bitter sweet provided by man, stony broke (8) ANTONYMS E MAN STONY (anag: broke) ",181
24 Like some fibs sibs from dreadful liars men love puncturing (8), SORORIAL F LIARS containing OR (men)+O (love) ,47
25 Crocks going up with a  bang bung (7), STOPPED A POTS (rev: going up)+PER (a) ,40
28 Carbon trials involved oil extracts from line lime  perfumers use (7), CITRALS N Carbon+TRIALS (anag: involved) ,42
"31 Edith Wharton’s first novel, bound, in  stacks sticks (6)", WITHED A EDITH+Warton (first) anag: novel ,43
32 Pounds in bank that’ll  maintain tailor sailor on  course (6)," TILLER T TIER (bank) containing L+L (pounds) 34 Precisely no northward drift draft across the pond (5, 2 words) ON TAP I PAT (precisely)+NO rev: northward ",156
1 JITTERBUG Pitcher’s filled with craft bitter for dance (9), JUG (pitcher) containing (filled with) an anagram (craft) of BITTER ,69
6 CORGI Dog‘s company put regular grin on Queen! (5)," CO (company) R (queen) GI (regular = in this case, the odd letters of grin) ",77
"9 PLOUGHMANS LUNCH All munch nosh-up prepared with good pub food (10,5)", An anagram (prepared) of ALL MUNCH NOSH UP + (with) G (good) ,62
10 NAGS Hitches non-starting horses (4), SNAGS (hitches) minus its first letter (non-starting) ,55
11 DREARIER Sadder end in dire neglect (8), REAR (end) in (in) an anagram (neglect) of DIRE ,49
14 OUTSMARTS Exposes markets’ tricks (9), OUTS (exposes) MARTS (markets) ,32
15 RIGHT Proper religious ceremony is spoken (5), A homophone (is spoken) of RITE (religious ceremony) ,54
16 POSER One who’s affected by moving prose (5), An anagram (moving) of PROSE ,30
"18 WITH CHILD Expecting a delivery? (4,5)", A cryptic definition ,22
20 EMOTIONS Strong feelings as earth moves (8), E (earth) MOTIONS (moves) ,27
21 SPOT See small Post Office at end of street (4)," S (small) PO (Post Office) next to (at) T (end, i.e. last letter, of street) ",78
25 SELF EXPLANATORY No clarification required from me on old scheme by a Conservative (4-11), SELF (me) next to (on) EX (old) PLAN (scheme) next to (by) A (a) TORY (conservative) ,86
26 RUNNY Ladder to point unknown is not all solid (5)," RUN (ladder) next to (to) N (point, i.e. north) Y (unknown) ",61
"27 NAAN BREAD Old lady’s eating a lolly that’s served with curry (4,5)", NAN (old lady) containing (eating) A (a) BREAD (lolly) Down ,61
1 JAPAN Dad supports German agreement with neutral country (5), PA (dad) is positioned under (supports) JA (German agreement) plus (with) N (neutral) ,87
2 THOUGHT Personal judgment should be following central hypothesis (7)," OUGHT (should be) after (following) TH (central, i.e the middle two letters of, hypothesis). Not sure that ‘should be’ and ‘ought’ are strictly equivalent ",156
3 EDGE Patrolled German section of border (4), An answer hidden in (section) patrollED GErman ,48
4 BUMP Strike has a thousand involved in local uprising (4), M (a thousand) contained in (involved in) a reversal (uprising) of PUB (local) ,80
5 GENEROSITY Greet noisy drunk with kindness (10)," An anagram (drunk) of GREET NOISY 6 CALL A TRUCE End argument about everybody at party in street in Paris (4,1,5) C (about) ALL (everybody) AT (at) C (party) in (in) RUE (street in Paris) ",189
7 RANTING Phoned about silly nit holding forth (7), RANG (phoned) containing (about) an anagram (silly) of NIT ,60
"8 INHERITED Having received a legacy, home help’s half-embarrassed about it (9)", IN (home) HE (half the letters of HELP) RED (embarrassed) containing (about) IT (it) ,86
"12 EMBROIDERY I set up one tying knot, securing circle and lines for sewing (10)", A reversal (set up) of ME (I) BRIDE (one tying knot) containing (securing) O (circle) plus (and) RY (lines) ,109
"13 DRAWING PIN One fixes pop-up sketch above (7,3)", A reversal (up) of NIP (pop) with DRAWING (sketch) above ,58
14 OPPRESSOR Tyrant‘s abuse of poor absorbs newspapers (9), An anagram (abuse of) POOR containing (absorbs) PRESS (newspapers) ,68
17 SWOLLEN Puffed up to West Country on old lines with points (7)," SW (west country) above (on) O (old) LL (lines) plus (with) EN (points, i.e east and north) ",93
19 IMPROVE Island politician with range to make progress (7), I (island) MP (politician) plus (with) ROVE (range) ,53
22 TOYED Played to young editor (5)," TO (to) Y (young) ED (editor). I can’t find Y = young in Oxford or Collins online, or Chambers ",96
23 GALA A prisoner’s returning celebration (4), A reversal (returning) of A (a) LAG (criminal) ,48
1 Subject of a very loud song (6)," AFFAIR A & FF & AIR, not completely convinced that affair and subject could be used interchangeably ",101
"5 Having feminine features, desire to enter Middle Eastern country? On the contrary (8)", WOMANISH OMAN in WISH rather than wish in Oman ,48
9 Butcher is writing out MA in full (8), MASSACRE M(ASS) & A(CRE) ,26
10 Relatively big day for German store (6), LARDER D(ay) replacing G(erman) in LARGER ,43
"11 Old woman meets Lance Armstrong, perhaps – a spectacle where nothing is spoken (5,5)", GRAND OPERA GRAN & DOPER (Armstrong perhaps) & A ,50
"12 Black out from decompression sickness, which can result in deaths (4)", ENDS B(lack) from (b)ENDS ,27
13 Coffee tables press on trousers (8), ESPRESSO Answer is trousered by – hidden ,42
16 Balls‘ motivation to get close to final (6), DRIVEL DRIVE & (fina)L – guess this is alluding to some television programme M’lud ,84
17 German male – one trying to lose weight (6), DIETER Double definition ,26
19 Subdue student overwhelmed by rum (8), STRANGLE L(earner) in STRANGE ,31
21 Capital often frozen due to unlimited industrial action (4), OSLO unlimited (g)O SLO(w) ,28
"22 Like an action replay of constipation? (4,6)", SLOW MOTION Do I really need to explain this…. ,48
25 Cured meat made from antelope’s rejected but quietly rejected (6), SALAMI P (quietly) removed from a reversed IM(p)ALAS ,54
26 Offered to look after English communist (8), TENDERED TEND & E(nglish) & RED ,33
27 Champion desperately needed form regularly (8), DEFENDER [NEEDED F(o)R(m)]* desperately ,41
28 Times journalist removed  (6), ERASED ERAS & ED(itor) Down ,29
2 Ability of the French to hide in tree (5), FLAIR LA in FIR ,17
3 Crime of the Century carried out from Nevadan city (5), ARSON C(entury) removed from (c)ARSON ,39
4 Dramatic artists about to replace American ministers (7), RECTORS RE (about) replacing A(merican) in ACTORS ,51
5 Towards which place is extremely tentative whore travelling? (7), WHERETO [T(entativ)E WHORE]* travelling ,41
6 Train Sam Allardyce to box (7)," MALLARD The fastest steam locomotive, was the mallard a train or just the engine? anyway it’s a boxed – hidden answer 7 1 in 21 possibly wearing no pants (9) NORWEGIAN Someone in 21 – OSLO, [WEARING NO]* pants ",211
8 Veronica Spooner’s charming treatment of unwanted visitor? (9), SPEEDWELL Weeds are unwanted plants so a spoonerism of WEED SPELL ,67
14 Ordered hash pipes to be ordered (9), SHIPSHAPE [HASH PIPES]* ordered ,33
15 Reason to limit booze (9), RATIONALE RATION & ALE ,24
"18 Cancel lessons on religion, science, and …? Not art, initially (7)", RESCIND R.E. & SCI(ence) & A(rt) removed from (a)ND ,53
19 One who has an attempt at goal that rolls along the ground (7), SHOOTER Double def ,20
20 Italian church court (7), ROMANCE ROMAN (It.) & C.E. ,28
23 Head of Theology enthralled by article on Paul’s Second Letter to the Corinthians (5), THETA T(heology) in THE & second letter of (p)A)(ul) ,54
9 HACKNEYED Tired horse hired by our leader? (9)," A charade of HACKNEY (‘horse hired’) plus ED (editor, ‘our leader’). ",70
10 LACKS Wants to sound negligent (5), Sounds like (‘to sound’) LAX (‘negligent’). ,45
11 ENDLESS Coming to no conclusion (7), Crypticish definition. ,24
12 ADIPOSE Notice one model getting fat (7), A charade of AD (‘notice’) plus I (‘one’) plus POSE (‘model’). ,64
13 MAMBA A poisonous creeper (5)," Vaguely cryptic definition. 14 SIDE ISSUE Team result is not the main topic of conver­sation (4,5) Definition and literal interpretation. ",139
"16 STAGE DIRECTIONS Coach given guidelines for players to follow (5,10)", A charade of STAGE (‘coach’) plus DIRECTIONS (‘guidelines’). ,62
"19 CALLED FOR Necessitated being collected (6,3)", Double definition. ,20
21 ELFIN “Spritely” — that’s the Spanish and French conclusion (5)," A charade of EL (‘the Spanish’) plus FIN (end, ‘French conclusion’). ",70
22 CREATOR First-former? (7), Cryptic definition. ,21
